x,y,labels_1
366.4208093604678,281.2264654653204,1
382.74104406072695,274.7940025247777,1
369.9076883833948,276.04089075142906,1
340.6187898008679,265.6871516051251,1
362.5459526698212,262.55465587712735,1
348.5505888369547,289.9018008755541,1
360.56040579662704,272.5394357947775,1
386.23160703377806,293.56629864351754,1
362.2825521789203,291.2827028813847,1
370.24865334934884,266.9452026538839,1
345.7407071884176,252.7646176712335,1
355.0603370632091,251.7962575956018,1
364.1703958595597,275.2897594596403,1
364.929984669892,246.09120833165224,1
339.6688732591099,272.53061891626857,1
344.8058659806014,287.1686909376232,1
352.6809072255062,282.6176706143193,1
366.34762610196515,286.4312784983306,1
370.2786535376846,282.7928580973893,1
376.40154571742426,287.3545297542999,1
352.8686084181056,269.70767416614734,1
368.73812440909694,285.7907893280291,1
366.1516695021242,274.6948824066224,1
379.57758184288934,282.4822226923927,1
353.1801316783816,252.291211967827,1
480.36276873475884,1669.4711453126033,2
481.20658505641495,1676.0306837358746,2
478.9305261399032,1683.0635359559155,2
478.4826065400616,1666.7509719792995,2
499.2608720585109,1672.7900414223416,2
468.01174294690946,1684.9464391237884,2
473.35627152731405,1682.7224959798314,2
472.2422322842291,1682.8354204372372,2
472.57571382924897,1661.8670731734305,2
478.5673939278623,1673.3477148588897,2
484.0538533693917,1655.3637214827625,2
481.775676510805,1645.8493099909317,2
457.57780844601217,1674.576252028716,2
484.08905773057785,1666.1235898603263,2
475.2311892961104,1667.322392781515,2
487.65088956275633,1687.0184402839327,2
455.44890889526886,1657.4568881299442,2
492.9190896263694,1646.6198862199758,2
501.3493487221439,1687.7772219408344,2
503.4205849751369,1687.416369602052,2
451.8540310691981,1660.2000680615895,2
467.46999100856146,1692.0862690942993,2
491.232300050405,1653.5430915590136,2
478.74609283182497,1695.5920970316458,2
483.05363516074624,1657.6244247891132,2
1162.503479493162,290.5786271924073,3
1128.0053696741543,313.076417120752,3
1118.0648335007986,307.7321256013455,3
1140.6820225573492,300.1481622927622,3
1139.8785326990867,291.9218896111034,3
1132.8517316818447,307.4160419384838,3
1140.0455593709685,299.79640060394996,3
1125.1097895008284,322.476033238912,3
1125.1522046267662,308.86969197708055,3
1138.1548913489116,307.2961536172219,3
1157.8593172587036,290.1068960416738,3
1144.7089129946132,320.82597218451,3
