x,y,labels_1,graphic_labels
365.33380450919657,3641.91306365914,1,25.0
346.0612258695488,3639.170867979439,1,25.0
377.74684893939974,3634.8470206229513,1,25.0
379.69218354755264,3628.516397932753,1,0.0
352.62551329893716,3635.32813024526,1,25.0
367.4401362593999,3646.223868327837,1,25.0
365.8490166213424,3674.668818212544,1,0.0
366.92533571479294,3645.620768165044,1,25.0
371.0611127190429,3656.706146451455,1,25.0
374.4022081444791,3661.7936321290385,1,25.0
360.77703391702966,3671.9602909249934,1,25.0
370.54105217842664,3647.410893359588,1,25.0
364.64715292301895,3632.5111183700187,1,25.0
385.7850274466432,3650.2660888095897,1,25.0
382.6516339172423,3646.3670223725594,1,25.0
362.8023432288465,3654.0711088711028,1,25.0
368.5259682441536,3657.8007032237733,1,25.0
1368.2694700433308,2160.731168294061,2,28.0
1340.4720500672342,2125.6559477183046,2,28.0
1356.416201624496,2135.779725392666,2,28.0
1353.617761006406,2125.165560105021,2,28.0
1316.9924733279975,2153.668399402683,2,28.0
1359.9901646205444,2160.305701534808,2,28.0
1342.5468541859666,2149.050229827796,2,28.0
1346.835185272176,2159.6416715864952,2,28.0
1329.988439180551,2139.4865285710152,2,28.0
1332.7033424037759,2169.174296180718,2,28.0
1358.7063161591584,2148.3646497123864,2,28.0
1344.0052538726925,2161.719865097437,2,28.0
1364.4567383988194,2159.24902977116,2,28.0
1358.6230361422085,2138.545992789785,2,28.0
1363.285991462074,2138.2762461627194,2,28.0
1332.0693054125557,2134.0139799922845,2,28.0
1329.9254917109986,2148.372050869809,2,28.0
1338.741999740485,2137.215328233397,2,28.0
2447.4232290063487,3138.703991428695,3,35.0
2433.5399216913943,3149.3197338117548,3,35.0
2451.6484269622697,3126.3951858090745,3,35.0
2454.4910776348847,3167.2226963444523,3,35.0
2423.000844555599,3148.207323842541,3,35.0
2438.4261814489537,3120.7685575006103,3,35.0
2445.5758375150945,3150.87791071388,3,35.0
2450.189652279912,3178.143554830864,3,0.0
2427.1780453354277,3152.9756828871427,3,35.0
2457.2299110986464,3132.4576068593574,3,35.0
2440.168240104985,3156.7017234143113,3,35.0
2450.2565259544767,3158.5398994930583,3,35.0
2470.176695321692,3143.30578397701,3,0.0
2432.1264074864607,3160.9666724870062,3,35.0
2441.4494593880586,3155.2280343329494,3,35.0
2425.997751639772,3139.945400933271,3,35.0
2712.3907985481937,2774.4503866150667,4,13.0
2703.534976578861,2742.7998066258083,4,13.0
2691.540492494175,2759.0294903848085,4,13.0
2679.965052783806,2764.382173292473,4,13.0
2683.0369381656133,2776.505810845131,4,13.0
