x,y,labels_1,graphic_labels
1546.3305560164738,2821.2191022918933,1,6.0
1537.6385878999108,2817.9118763138677,1,6.0
1552.228072983982,2814.3060568101,1,6.0
1538.6357404739733,2823.5315562499113,1,6.0
1544.0949621101688,2815.3911695027605,1,6.0
1528.1142121210255,2803.3729977765443,1,6.0
1542.8217277258584,2820.77109382022,1,6.0
1549.1590112928839,2810.0144903541973,1,6.0
1525.3538102231591,2803.6112009196795,1,6.0
1531.3769035496032,2804.168114425659,1,6.0
1552.1314530154984,2819.709189437929,1,6.0
1535.1581153669558,2816.52899574241,1,6.0
1547.0805215594125,2817.227342890065,1,6.0
1515.2911743912725,2823.2000525791877,1,6.0
1559.4790210168023,2797.81855403812,1,6.0
1555.9026448348386,2806.4029119445113,1,6.0
1521.1812518346987,2827.909274060545,1,6.0
1565.3977511293574,2817.91754349527,1,6.0
1540.7913557347351,2819.7740371149457,1,6.0
1544.9719434791775,2822.5037692804244,1,6.0
1552.4608834500714,2844.8160185429238,1,6.0
1535.4889033177485,2808.4269089764252,1,6.0
1547.0263730183096,2825.0254363746685,1,6.0
1525.2484434882567,2836.349480911759,1,6.0
1557.5541737637993,2818.588729906231,1,6.0
3021.5897609920958,3565.4986068623966,2,20.0
2987.439016717313,3541.6100861014675,2,20.0
2991.42822699547,3555.8365429905675,2,20.0
3003.363107282909,3550.451114824987,2,20.0
2995.4421456773503,3557.6404807149543,2,20.0
3006.949253330652,3582.18464623932,2,20.0
2994.929486770648,3559.0676989313206,2,20.0
2992.184793552984,3558.3767553634916,2,20.0
2990.588287699063,3555.8389899412127,2,20.0
2962.5888305567023,3554.452150164053,2,20.0
2994.748335552645,3574.2469629217107,2,20.0
2988.895635727572,3558.0130241004163,2,20.0
3010.1243532354906,3561.3073116314063,2,20.0
3008.0483580147556,3568.5455454487865,2,20.0
3003.639779028265,3581.600943222158,2,20.0
3011.4970679761113,3549.190654670821,2,20.0
2983.0366864048488,3548.3955578518458,2,20.0
3016.143752446661,3563.309582680274,2,20.0
2993.6666440859412,3559.1032707613704,2,20.0
2997.3362229278137,3571.950084726263,2,20.0
3012.3939774627665,3570.1362461218523,2,20.0
2996.3147119909904,3542.835655686457,2,20.0
3010.800425257372,3569.8972871548167,2,20.0
2970.4532954555652,3570.62352546498,2,20.0
2968.2419979070323,3551.000268604889,2,20.0
2215.405744439851,692.7428092615801,3,9.0
2170.341989534408,697.8827230591864,3,9.0
2179.547913219134,692.2974112498697,3,9.0
2187.374289785113,699.158902913815,3,9.0
2177.8739703822625,727.7459350569318,3,9.0
2210.4889527721016,709.57793773069,3,9.0
2203.5532000075423,691.480551227371,3,9.0
2169.8282368021573,702.5951664124483,3,9.0
2178.167051126694,677.1879804305983,3,9.0
2200.579635822636,727.3438977215022,3,9.0
2197.6104834376856,699.1253675199981,3,9.0
2173.661339081658,695.3195350253293,3,9.0
2179.3541897911136,699.5525266980636,3,9.0
2190.776155377804,700.3355135673943,3,9.0
2187.50316924757,700.4092811268238,3,9.0
2198.267415180788,715.8664039350286,3,9.0
2189.174505697012,702.7091643792453,3,9.0
2202.629218936252,710.7506927235344,3,9.0
2202.128962964432,693.8822539870176,3,9.0
2187.6415571379584,700.0505891970012,3,9.0
2174.085631921919,694.0936608472039,3,9.0
2200.4083876483387,706.6308780460907,3,9.0
2188.0489809533583,722.868001235266,3,9.0
