x,y,labels_1,graphic_labels
87.19118569050507,2972.8090833381475,1,16.0
71.23173811932539,2988.046587694601,1,16.0
61.313331673332904,2976.643937055105,1,16.0
96.8442040741142,2974.530792716137,1,16.0
69.28535121335993,2998.524054919036,1,16.0
76.23621847293133,2993.4527406574957,1,16.0
102.69822136334648,2998.127547844797,1,16.0
78.27639421994756,2999.702127177793,1,16.0
60.406291918437226,2982.008575039484,1,16.0
83.49176005834836,2984.5928264386707,1,16.0
80.06436855983242,2992.4303294682386,1,16.0
98.11589739775907,2997.253467583142,1,16.0
1890.8747217353812,1270.5309228982373,2,35.0
1880.486699605208,1269.4134776333465,2,35.0
1885.697195639413,1278.5980998768616,2,35.0
1876.317113007672,1275.6537583063334,2,35.0
1878.2057951561408,1266.4297276311495,2,35.0
1892.5374999305523,1282.4699500012614,2,35.0
1865.5402425280804,1247.5512195809833,2,0.0
1866.0642626343679,1257.49094142617,2,35.0
1880.8437747447692,1270.5730573680958,2,35.0
1878.7377885428336,1281.8375735252698,2,35.0
1884.05124369906,1265.3270213925175,2,35.0
1872.6403600619687,1275.1126338680867,2,35.0
1266.840586606021,101.23676098280704,3,27.0
1251.3039383359028,116.46195052341749,3,27.0
1239.6655812510055,125.54704231403164,3,27.0
1266.0276802156736,124.53885585140888,3,27.0
1273.8393966319416,121.80419872262718,3,27.0
1256.0556918415425,120.7053448199035,3,27.0
1260.189687019956,113.54325928175965,3,27.0
1244.2482284576606,135.85101118284246,3,27.0
1247.3041939928528,97.50128609455317,3,27.0
1254.4061957291972,134.2608656664416,3,27.0
1250.0984959924285,109.72033346303834,3,27.0
1250.4791118014184,145.42578067046753,3,27.0
332.418299135998,2802.94788391814,4,13.0
334.46495856796764,2814.5873040382157,4,13.0
313.68301259366365,2783.310595012507,4,13.0
298.97050566816415,2797.2400762181205,4,13.0
342.64960186263795,2800.349326944377,4,13.0
336.6200579732163,2793.225095318989,4,13.0
318.8780602582493,2789.2069139240907,4,13.0
317.294539157547,2795.399245442299,4,13.0
326.0287344459923,2807.8264432272467,4,13.0
312.17341449958843,2797.7098220605903,4,13.0
330.56519325396647,2801.0501814590334,4,13.0
324.83883194680635,2777.319696227642,4,13.0
1205.2917079384165,1457.7850710111975,5,34.0
1226.7457138793368,1447.0724807219574,5,34.0
1187.8388954042164,1436.8987784315325,5,34.0
1186.20390342697,1454.2588864373129,5,34.0
1221.03066335434,1468.445018013102,5,34.0
1177.492506810428,1456.9028680241654,5,34.0
1202.0408550756265,1452.3144430663226,5,34.0
1174.4366428544752,1452.3159352009354,5,34.0
1205.836580183972,1456.0728891812485,5,34.0
1204.760148270782,1454.5376478841827,5,34.0
1192.5440652970126,1432.0030979984952,5,0.0
1188.3749150543747,1462.0185715673658,5,34.0
1757.7962548299854,3086.8001403570056,6,11.0
1755.9438898208075,3084.0919309531128,6,11.0
1773.375974722324,3104.45780513861,6,11.0
1763.7975601303406,3083.659342327358,6,11.0
1762.8025395547375,3092.668994804662,6,11.0
1769.2147186823286,3090.5081134125207,6,11.0
1736.178862848923,3080.262676548855,6,11.0
1780.7437111064833,3083.40903746856,6,11.0
1757.0310006535615,3103.5206404906653,6,11.0
1747.1616588276306,3087.5855162457233,6,11.0
1768.4125077807328,3088.7341944914533,6,11.0
1732.3329665942608,3101.069919780144,6,11.0
890.2131479213,2033.3447654754784,7,21.0
877.2519788963759,2040.2077594837426,7,21.0
878.8015913728673,2037.3998018679197,7,21.0
878.4681168000049,2048.5058857846966,7,21.0
879.3670368479206,2040.4531813229416,7,21.0
850.6539508198416,2057.7255241894254,7,0.0
867.7989168761568,2058.7123983410897,7,21.0
869.3926181697684,2020.987308740242,7,21.0
868.0683929694435,2029.0229575287397,7,21.0
874.3760842726109,2047.70679466302,7,21.0
873.5504069685483,2039.374445097303,7,21.0
876.8135559458102,2064.154751396496,7,21.0
1312.6738250605756,1688.9104721089639,8,25.0
1296.176562157263,1664.0630004168024,8,25.0
1303.1226580608438,1669.5460980498547,8,25.0
1315.9437565201606,1661.5164711637203,8,25.0
1304.450671304878,1660.379763225067,8,25.0
1306.6703400270567,1676.5877909147275,8,25.0
1299.6238304191404,1677.0569562952526,8,25.0
1288.002896552011,1654.3245628111151,8,25.0
1275.7559598774628,1650.467546631534,8,25.0
1296.2795117810606,1648.6253354419025,8,25.0
1304.0703645603785,1663.2230448967966,8,25.0
1307.7539220133742,1637.6347730318787,8,25.0
586.8661370097741,157.65093803851758,9,29.0
577.0540371989467,178.64636911278012,9,29.0
582.2196368287917,163.89414604323514,9,29.0
597.8047374868604,188.27775592264663,9,0.0
583.8920623008727,162.65774053191498,9,29.0
583.7746768871688,143.25307403035268,9,29.0
567.3487751853031,151.50023716476713,9,29.0
579.0806053525707,157.09130661765175,9,29.0
582.6131530394896,174.6413856331962,9,29.0
581.8542796366829,190.6033973794934,9,29.0
584.8303548180293,162.11566467988408,9,29.0
560.0500381673526,170.07372274675794,9,29.0
578.2169865073373,2608.004708074043,10,20.0
564.0311564716375,2603.9021925971633,10,20.0
574.0302799237762,2621.561650527644,10,20.0
574.9679396364631,2595.133312228584,10,20.0
548.19360486774,2611.778149917173,10,20.0
567.1191709300601,2605.6674050838765,10,20.0
583.5572110321208,2602.610815897895,10,20.0
558.2728500100943,2583.2175268913047,10,20.0
565.6654849176173,2587.816499963125,10,20.0
554.5819327495095,2598.990394932669,10,20.0
566.4510722823063,2621.727296894193,10,20.0
553.2392334449137,2590.884141939135,10,20.0
432.03633314867454,3751.330844396305,11,32.0
463.90370847434036,3726.500880873507,11,0.0
444.3050047811377,3745.335723328249,11,32.0
455.2763955778715,3758.094103556537,11,32.0
422.8056519877391,3766.98929266551,11,32.0
444.5498604720435,3745.385751800403,11,32.0
464.0634446609053,3730.8909761110826,11,32.0
456.64449968769037,3751.460751497977,11,32.0
433.84785998899656,3745.0435951099016,11,32.0
454.5019656357246,3765.893709999709,11,32.0
445.0389829107791,3745.784971197456,11,32.0
438.0365134445169,3755.840927216811,11,32.0
449.94212238388167,1360.2180999216155,12,12.0
470.99772493421295,1368.9230906226665,12,12.0
459.1464797796066,1360.2197081761901,12,12.0
461.4924078961555,1340.430235008631,12,12.0
446.1799865839688,1378.6545288923776,12,12.0
456.8580025718541,1360.857690491729,12,12.0
447.5771012988329,1357.3518698943851,12,12.0
441.21167381564345,1385.9132749234554,12,12.0
439.4761710066296,1361.7111920308025,12,12.0
456.7434955133617,1359.4497185580315,12,12.0
453.5762195656857,1362.3155026026295,12,12.0
446.4028963376296,1363.7673066434031,12,12.0
382.7692075157128,651.2745493068805,13,19.0
400.69862654139655,659.2844021602655,13,19.0
397.0341130649726,681.4824430405447,13,19.0
390.6153498991532,659.294539367364,13,19.0
395.7248455398885,675.698438167022,13,19.0
401.3137577460671,651.8145815502178,13,19.0
396.9535977276631,670.1474511716473,13,19.0
381.8908613588498,660.7686636644243,13,19.0
409.30736576772347,660.0316727173955,13,19.0
372.942299073715,660.2885289753119,13,19.0
401.04129877645966,652.1927256295456,13,19.0
388.74132949850235,666.3470343395487,13,19.0
444.8606953565492,3448.0783647882427,14,23.0
434.43788497478147,3454.416612284658,14,23.0
428.89216623098025,3451.6214150544124,14,23.0
442.25678585426664,3452.4710019029108,14,23.0
448.8236271278662,3448.557445842894,14,23.0
417.1261474858328,3462.0254322204346,14,23.0
431.2747741744371,3444.2432104432146,14,23.0
445.2535411932907,3481.9947536474583,14,23.0
445.63527122146576,3455.057211456259,14,23.0
442.16769249162485,3473.8266699941914,14,23.0
432.1150312813523,3439.348631151864,14,23.0
418.4468069623146,3453.344287185849,14,23.0
1072.5916550304282,2349.1588182719547,15,39.0
1077.0151284352507,2348.066309173443,15,39.0
1079.7178445870939,2353.1818815696593,15,39.0
1061.2273913004337,2337.1896033836624,15,0.0
1105.6548463838953,2350.951827390655,15,39.0
1087.5021968712758,2354.0296638853893,15,39.0
1083.7724258826981,2324.943775735689,15,39.0
1076.0565978995744,2370.1304038037515,15,39.0
1089.1772492062826,2337.05654662809,15,39.0
1086.3613586040397,2344.905838721431,15,39.0
1078.2458857838717,2349.1902301164223,15,39.0
1098.3081246814236,2327.168547725547,15,39.0
1453.6361497851167,1228.0290454580752,16,40.0
1446.8348084941515,1245.9237879957325,16,40.0
1460.8045091414097,1256.6667093227375,16,40.0
1476.2904326413013,1247.6143742561846,16,40.0
1463.5536807920053,1260.980462596105,16,40.0
1443.970432147447,1234.6736735052073,16,40.0
1463.8241480239246,1245.3514536222713,16,40.0
1469.3194073372406,1211.645331019509,16,40.0
1441.981501568628,1245.063604699689,16,40.0
1455.7446117132602,1241.7079826106371,16,40.0
1452.0285218792046,1215.5820364226327,16,0.0
1480.3016776600641,1258.0809028661129,16,0.0
2413.2544575792717,2636.3909362591635,17,5.0
2398.3331479185526,2619.12365025769,17,5.0
2413.8285302573927,2593.896348333468,17,5.0
2401.064580001927,2633.3009267874845,17,5.0
2429.903223297549,2640.534323437619,17,5.0
2428.918280233325,2645.288739935991,17,5.0
2426.633061629563,2623.991390375062,17,5.0
2405.9886640749937,2641.3404474267754,17,5.0
2393.3538564539012,2635.0650962511,17,5.0
2405.9626737175267,2617.495664616198,17,5.0
2405.399000927541,2610.873801572208,17,5.0
2407.3274795967473,2639.4781630948887,17,5.0
2093.199100837565,3001.339614128457,18,17.0
2117.825873709188,3016.8397743983387,18,17.0
2141.681694475261,2984.8130964884144,18,17.0
2119.399302624115,3005.121203725791,18,17.0
2111.514719595242,2988.3701904516465,18,17.0
2129.3328915162438,2994.0946833292933,18,17.0
2132.482186509781,3000.6702123089667,18,17.0
2123.7378203388166,2982.197769934843,18,17.0
2102.3665963674953,2983.158491295936,18,17.0
2102.87258992644,2984.051576994341,18,17.0
2113.614312678889,2992.3615120747136,18,17.0
2129.2836121163746,3006.550755098335,18,17.0
1137.5173053389105,3809.608885463999,19,3.0
1157.6712378811014,3806.8207815941737,19,3.0
1135.3202911821445,3834.637545942075,19,3.0
1155.6962207127967,3825.9256931402497,19,3.0
1155.8476110742752,3810.7467115375566,19,3.0
1142.4797476188699,3809.5453619608784,19,3.0
1139.6071124454345,3792.4885717000384,19,3.0
1137.1793854658245,3802.065943012133,19,3.0
1131.256045326141,3812.617074101148,19,3.0
1140.04670399574,3799.7765278511297,19,3.0
1165.4407315490896,3818.419930359458,19,3.0
1142.9938916067065,3791.2234135860194,19,3.0
2072.46048337337,1322.535008523324,20,8.0
2074.5125495088237,1320.1767614849527,20,8.0
2080.3491296377724,1310.9911714594555,20,8.0
2070.8556377476793,1319.413443859237,20,8.0
2074.551076077068,1318.598166017498,20,8.0
2050.3578810564622,1331.311201729018,20,8.0
