x,y,labels_1,graphic_labels
2295.530562769841,1673.98744295778,1,13.0
2292.570686445766,1645.3394417216323,1,13.0
2289.8470948750587,1648.751900732357,1,13.0
2284.0481356949936,1645.1105363976667,1,13.0
2271.7867023945787,1636.5040377757318,1,13.0
2274.915496463427,1646.7100303104428,1,13.0
2288.4753040550413,1652.8284707062671,1,13.0
2273.863066712144,1643.7541488726404,1,13.0
2279.854813672046,1633.7611140425618,1,13.0
2304.602148604154,1640.1846337194174,1,13.0
2270.577234862374,1636.070871837816,1,13.0
2298.150796164307,1636.3705934664908,1,13.0
2282.7958455630983,1637.5209434976325,1,13.0
2278.866369414969,1642.8277665980613,1,13.0
2284.620883533772,1628.5318083095472,1,13.0
2309.075101085696,1643.766435706545,1,13.0
2289.4909613888613,1646.9824942409,1,13.0
2310.9198376138424,1642.6028492506985,1,13.0
2278.5562409850722,1661.6067265638724,1,13.0
2282.3305690324837,1671.664476262518,1,13.0
2266.116040485279,1633.8440668814326,1,13.0
2297.4935370248754,1627.213577764467,1,13.0
2289.3982990853383,1647.2019491408066,1,13.0
2311.484877428245,1635.766432352132,1,13.0
2287.4598951267603,1666.866811500881,1,13.0
524.668352624063,3120.9663148623017,2,16.0
501.5984017124099,3115.311382339264,2,16.0
521.035007345512,3116.6601462181798,2,16.0
512.6937826070829,3126.568474735322,2,16.0
505.6996965212731,3110.0195551072998,2,16.0
531.7189248820478,3117.7627734249268,2,16.0
525.267006860264,3115.7345104426167,2,16.0
514.8826129683061,3128.7168497954576,2,16.0
513.1842220016007,3127.7663958444386,2,16.0
509.91612614377937,3134.73046888826,2,16.0
519.0679153058837,3109.7872784395427,2,16.0
487.58075818790667,3126.9064214457576,2,16.0
541.7883549805283,3130.2621093915172,2,16.0
514.9722858544023,3120.4234519803235,2,16.0
507.01196417860564,3101.778355237599,2,16.0
515.9107961124877,3115.2070535520006,2,16.0
533.433080933229,3117.7269284739677,2,16.0
500.8673279474653,3138.334227333084,2,16.0
513.7288991785149,3119.2007124837182,2,16.0
515.9082661035027,3125.6018860459185,2,16.0
499.7563539838031,3143.05929766912,2,16.0
515.0325386765165,3130.2238927415287,2,16.0
529.4290000021978,3128.4985119666376,2,16.0
519.2294546818722,3127.859818990012,2,16.0
507.9832359639298,3124.3363669211394,2,16.0
3609.472351106158,2834.1633201964105,3,38.0
3598.394282916825,2834.638672502828,3,38.0
3606.850363002765,2842.0207912588176,3,38.0
3621.7234832215067,2828.8403855805573,3,38.0
3624.095507419456,2836.2799140175307,3,38.0
3637.196130217017,2834.210755317789,3,38.0
3619.640221123772,2842.7492528832286,3,38.0
3597.90420983035,2836.0703766200336,3,38.0
3587.408999670835,2837.6744390159283,3,38.0
3595.4169017709623,2851.9234056072246,3,38.0
3628.404108658842,2835.8572921803448,3,38.0
3589.0580857204363,2841.016524595759,3,38.0
3600.718800471543,2828.8373217769567,3,38.0
3603.6994629788646,2834.7169089900312,3,38.0
3629.848433348746,2829.4218662809135,3,38.0
3597.017929137199,2814.396148714215,3,38.0
3610.687822875129,2858.292246594809,3,0.0
3610.468406921553,2828.995947221419,3,38.0
3622.390006880823,2821.489104545123,3,38.0
3625.604079732437,2833.338139069348,3,38.0
3596.895336934655,2830.606718858257,3,38.0
3638.7999517496773,2826.4211949298438,3,38.0
3611.3010143732263,2833.759777099493,3,38.0
3610.0266733660774,2837.455649944395,3,38.0
3601.690550610787,2837.4194233559983,3,38.0
3668.824406420069,438.1098848185092,4,28.0
3664.871624412997,416.96199170691114,4,28.0
3644.301007676855,432.0884899885882,4,28.0
3674.32811539017,464.1386163153881,4,28.0
3676.0533766917515,406.3089877771254,4,28.0
3666.6591430677645,431.99733616976476,4,28.0
3679.57970318753,430.7274024249846,4,28.0
3664.490728576208,437.4738639073457,4,28.0
3674.8818488016773,425.19848725838403,4,28.0
3683.141624183023,421.8754056542775,4,28.0
3669.9077180639583,429.6341373488602,4,28.0
3683.28183517544,441.0546630281308,4,28.0
3677.0724871914585,426.5438418614051,4,28.0
3651.359439293596,437.9964023860685,4,28.0
3663.216561211364,448.1484267120804,4,28.0
3677.5910547790377,435.6633189977011,4,28.0
3681.2318604278694,405.061289866026,4,28.0
3664.425186596554,452.2013657930381,4,28.0
3672.116322334393,446.1652565367136,4,28.0
3670.065978846096,425.8882376819522,4,28.0
3653.063056719461,424.0352985073558,4,28.0
3659.998909234225,447.61575727771555,4,28.0
3651.181043020245,413.7209079361945,4,28.0
3670.1834448021937,411.6229333813665,4,28.0
3671.49425818966,432.7161197006158,4,28.0
1171.7721549634289,501.1518583798012,5,34.0
1182.7377502362096,487.5793676552057,5,34.0
1196.2560349098155,524.5446771583397,5,34.0
1201.3599512155274,513.1930218080746,5,34.0
1192.008995718365,512.2340911724688,5,34.0
1201.9852198226295,531.7248957210802,5,34.0
1195.8464483324076,513.7196857087829,5,34.0
1178.1899317847692,497.2823173532306,5,34.0
1187.1398373586196,515.5743674753552,5,34.0
1197.9855392443453,504.7762953009773,5,34.0
1172.0808052354246,501.1146888197946,5,34.0
1196.541683654901,498.1843008009265,5,34.0
1205.1980660975246,512.3667298562909,5,34.0
1203.935948595415,518.9435080506487,5,34.0
1205.2338239564426,528.3311787869575,5,34.0
1198.4844326579864,521.9504925835377,5,34.0
1191.2201386147387,516.1409647076862,5,34.0
1180.9140932385526,517.7872304318091,5,34.0
1196.3153930873489,540.3205220383112,5,34.0
1207.579997504018,508.89611919796687,5,34.0
1198.3140611443378,486.8972476839209,5,34.0
1186.4576554460941,494.5818793240535,5,34.0
1180.5520084317795,495.10589119463134,5,34.0
1208.0172686516032,537.0637794229285,5,34.0
1199.0444923382265,499.46867720785986,5,34.0
3439.9596268985356,2947.5984273287877,6,25.0
3424.47239238055,2945.611538585722,6,25.0
3448.011665177461,2943.1647313760677,6,25.0
3445.746793319929,2939.198659645452,6,25.0
3451.4854500946303,2949.2358072777915,6,25.0
3452.530447942137,2934.8998506275734,6,25.0
3438.089522466434,2956.1818782792634,6,25.0
3449.2185820542713,2942.2241574879195,6,25.0
3437.8322670216853,2928.551672789522,6,25.0
3452.33382378796,2930.8235922596123,6,25.0
3441.974036837135,2930.682382680268,6,25.0
3464.8265183510107,2937.264701449243,6,25.0
3474.404478604259,2946.7064742738416,6,25.0
3440.7351571305485,2937.595068022027,6,25.0
3459.4447069536977,2924.0968848796783,6,25.0
3430.378057266811,2931.5863942973183,6,25.0
