x,y,labels_1,graphic_labels
2518.8468395859218,132.56340418923588,1,28.0
2527.9946232087823,163.0316777892278,1,28.0
2526.212512552175,154.57418693687114,1,28.0
2498.218115856553,155.26332568096544,1,28.0
2535.0022071857,161.91943216214526,1,28.0
2488.470552220859,168.58475233446356,1,0.0
2512.524420874385,150.3919393284161,1,28.0
2510.7684125858937,173.895881663588,1,28.0
2513.134914354488,150.26281534795982,1,28.0
2514.253144485703,151.09545933545562,1,28.0
2516.835009264659,158.78193405779587,1,28.0
2508.625238180396,170.01658779141837,1,28.0
1594.6059378880352,523.2420544490084,2,27.0
1589.9906782933278,530.5429229153634,2,27.0
1592.6606828864765,505.12023897575517,2,27.0
1587.6292190722984,515.4066253635654,2,27.0
1599.882445817345,492.17976999232553,2,0.0
1572.661908794282,509.398982072783,2,27.0
1604.411895136915,513.4021427703908,2,27.0
1594.1567948464706,515.7996617890764,2,27.0
1586.8247646171565,517.2206533431134,2,27.0
1602.0260933703164,525.6316484221704,2,27.0
1585.460160346983,521.8855545238381,2,27.0
1618.1991148483814,516.1796887088594,2,27.0
3348.377185920573,1637.1332205608014,3,0.0
3377.2611635602307,1648.6329533683038,3,18.0
3396.713493686051,1641.7938891730505,3,18.0
3372.569788076805,1649.7379336452207,3,18.0
3396.0256247037187,1639.5945871576419,3,18.0
3379.882119996867,1668.7806957298706,3,18.0
3363.912043774575,1640.617830564797,3,18.0
3397.507189373375,1645.4401371295596,3,18.0
3364.6913379448924,1624.2960575017887,3,18.0
3384.5308120684667,1667.730548930701,3,18.0
3397.831411140011,1659.4510464852785,3,18.0
3386.252303522933,1670.0003268203259,3,18.0
502.52237469326553,1207.9414398888182,4,13.0
484.5918761191037,1225.0958766988674,4,13.0
522.264806171998,1244.2069175899658,4,13.0
492.77682984363406,1247.3063777688908,4,13.0
492.874947959533,1226.6199716453732,4,13.0
529.997670068491,1227.3961306877713,4,13.0
511.3725417771574,1206.7332868162282,4,13.0
511.7472367075811,1231.3944319454906,4,13.0
505.4000744579778,1227.7661510278454,4,13.0
524.4997589342448,1237.7306226034045,4,13.0
502.5586326104977,1227.2253163908695,4,13.0
504.288300909624,1224.8505370135076,4,13.0
449.24236223160347,331.77798818171436,5,34.0
444.43346651757173,299.5362107013659,5,34.0
432.8586581702857,304.43291189182486,5,34.0
432.8788242661781,291.523526659994,5,34.0
448.27793539681295,304.63523604287565,5,34.0
426.89135440879903,305.64216815544967,5,34.0
440.85697955741995,301.26920443019975,5,34.0
443.8707186855502,301.44840020764286,5,34.0
440.61582456477583,319.28043419509135,5,34.0
429.9955754588274,302.29524877508635,5,34.0
462.73711220006055,300.14975679035933,5,34.0
475.1121593555903,295.65756806144026,5,0.0
3344.77506282377,2044.0970271517447,6,11.0
3317.6247587542466,2045.5575439905626,6,11.0
3324.1944010035204,2030.07337625916,6,11.0
3350.453214668109,2051.0041339807008,6,11.0
3329.2080195054964,2054.370544196453,6,11.0
3369.900733855377,2044.7780572153547,6,11.0
3356.9812706326597,2048.328514689658,6,11.0
3363.426905098433,2059.1585526615304,6,11.0
3345.362689992034,2021.0349960279846,6,11.0
3360.707302272252,2041.2233637518652,6,11.0
3332.643522377358,2040.644016244148,6,11.0
3334.358628192419,2020.3887790465506,6,11.0
256.90258665489756,3719.946945823869,7,25.0
257.4562003040058,3735.489276255498,7,25.0
266.7698362467852,3737.983304691705,7,25.0
278.90519115995517,3728.246961065648,7,25.0
256.1599661176693,3744.208035787695,7,25.0
273.7433545299295,3717.5231849401257,7,25.0
266.8575628065612,3707.161839930473,7,25.0
292.98178444651484,3709.6634007474595,7,25.0
257.47040043810523,3694.0424638710333,7,25.0
283.55304202624177,3712.991702531171,7,25.0
272.598621341085,3717.232836610133,7,25.0
259.6148262850475,3709.0799190682787,7,25.0
672.3657533769565,3150.3432308171427,8,38.0
647.786736986683,3168.7210818936787,8,38.0
656.4364121136883,3126.459813859831,8,0.0
658.1023569907112,3155.119955394261,8,38.0
649.4977926121785,3148.989627309327,8,38.0
652.1758690017025,3158.491534325737,8,38.0
625.7550019388751,3158.6660513606826,8,0.0
648.6809989043126,3150.429696223709,8,38.0
649.3575330868324,3125.1469238615264,8,38.0
652.6509143106865,3162.0749072225926,8,38.0
675.2022246099103,3158.6054854974354,8,38.0
646.7835419168817,3150.148782926919,8,38.0
1968.6578380803574,2723.142698536701,9,20.0
1973.0143066438486,2713.1514365213598,9,20.0
1947.6435552999565,2728.112916296076,9,20.0
1953.4426839239582,2730.536306384257,9,20.0
1941.0395369655926,2712.173248862924,9,20.0
1963.031162912667,2719.835478673851,9,20.0
1957.9505192057807,2704.0371728252903,9,20.0
1949.0025071789687,2722.393629797,9,20.0
1947.0733797057767,2708.4530732691924,9,20.0
1963.0171309494326,2713.876536179001,9,20.0
1966.055545026516,2735.899450744159,9,20.0
1962.7334803542221,2747.257737921865,9,0.0
3355.5665663692785,3567.5582601783112,10,12.0
3321.185175345137,3549.2564688853595,10,12.0
3332.2962243897664,3571.1223700050127,10,12.0
3349.3528933117464,3570.0801252828837,10,12.0
3335.7567151468925,3547.6174062463756,10,12.0
3356.8357073933507,3557.353577118396,10,12.0
3328.3774646013176,3553.334783258736,10,12.0
3358.7535084682268,3530.325095880669,10,12.0
3357.3867460507167,3538.592360351268,10,12.0
3332.921177100342,3528.164623650647,10,12.0
3338.461967260084,3552.0432213329896,10,12.0
3335.7860589262073,3530.7048079063975,10,12.0
608.3875188956814,349.6794204904164,11,8.0
625.9796347787553,362.09546669409735,11,0.0
596.7621930177577,341.7716231777213,11,8.0
608.3173847270629,348.42503004388254,11,8.0
608.7076343697057,353.3135072204005,11,8.0
591.0189809722266,340.7564231146182,11,8.0
604.8545820919272,336.28154792709114,11,8.0
617.2734457257303,326.6921606959836,11,8.0
605.9454429670718,354.7788573908796,11,8.0
604.5673291876577,346.0481513281814,11,8.0
587.134935977644,343.14909973155966,11,8.0
609.1828409212817,349.0699067502365,11,8.0
1279.9703155476684,3075.423033123857,12,30.0
1274.777350969472,3047.115267260016,12,30.0
1263.7471209111047,3078.5472495979457,12,30.0
1269.328360438361,3057.5340488716724,12,30.0
1261.4405988225906,3095.3620434548657,12,30.0
1254.8791345988272,3097.7705377709635,12,0.0
1273.1967171802328,3086.500127801012,12,30.0
1269.6267838946055,3080.8046698669896,12,30.0
1253.8778539360953,3069.418690463687,12,30.0
1257.526376445237,3093.707031682742,12,30.0
1273.2262953304232,3070.0858003297967,12,30.0
1274.2853146257844,3070.1204944203355,12,30.0
1678.3396107749106,1779.0921701979862,13,2.0
1654.2688565598435,1740.5669009384762,13,2.0
1669.1894039889887,1752.6100139162475,13,2.0
1667.5257084885316,1729.8542946010853,13,2.0
1683.4565142187585,1751.5484079507153,13,2.0
1677.6777881912485,1750.9618026103785,13,2.0
1700.6193921951171,1747.048925978126,13,2.0
1666.7289969971066,1742.2869058294018,13,2.0
1687.2833176696745,1777.8162081132946,13,2.0
1692.4326688770639,1749.9984387638153,13,2.0
1675.5951601865286,1752.582530257505,13,2.0
1679.6627228755715,1752.9842746422698,13,2.0
1392.016816728297,220.42657856902562,14,3.0
1400.5628660703464,219.20329264653338,14,3.0
1390.6792403991278,229.84000396164018,14,3.0
1398.9998724828424,219.8434344609134,14,3.0
1377.4712298222214,221.14550457657955,14,3.0
1382.8046267978104,243.08042420021062,14,3.0
1420.4945302025976,223.3498713185639,14,3.0
1396.4081426428174,221.04302679978167,14,3.0
1387.3204562196229,218.65667671101718,14,3.0
1410.178313840407,240.60973821233802,14,3.0
1409.6094128682653,202.28981159258618,14,3.0
1387.5720612542866,223.95686190908387,14,3.0
2450.7152636276714,2552.273920836539,15,14.0
2444.6797350192764,2550.0903935930733,15,14.0
2441.142625849809,2546.467249777389,15,14.0
2455.591916619115,2564.1417700691572,15,14.0
2417.5816872733976,2554.5652763669445,15,14.0
2430.135409815674,2529.2798761802546,15,14.0
2449.6173435089827,2558.570557146481,15,14.0
2440.983422262705,2545.6778200233325,15,14.0
2432.585186426345,2543.491807339146,15,14.0
2439.318665113193,2565.803455550888,15,14.0
2449.7774335978643,2526.543983843593,15,14.0
2429.936080036949,2549.004621551338,15,14.0
3702.324333422849,2108.143444010348,16,23.0
3703.4138739928353,2137.0037845564043,16,23.0
3714.4524387275865,2106.868103354476,16,23.0
3691.6472875493105,2126.0024168657988,16,23.0
3698.1275442619676,2120.9997593886733,16,23.0
3695.393375521882,2085.9085035648773,16,23.0
3703.8869507077584,2105.2601673437757,16,23.0
3694.75260378154,2118.663548608547,16,23.0
3682.4662187345034,2090.447369428569,16,23.0
3717.3591037498604,2114.579543780351,16,23.0
3705.2037779513703,2100.641711293225,16,23.0
3701.632282201217,2107.960035451772,16,23.0
2463.085094453838,1726.5940108437326,17,4.0
2436.665162299606,1734.9538130975973,17,4.0
2416.395617339684,1733.7467160983524,17,4.0
2438.0884580467873,1739.7172779685186,17,4.0
2448.413032051452,1760.3615321282964,17,4.0
2425.1709885349374,1753.971540867885,17,4.0
2441.1533728938284,1739.8121689024688,17,4.0
2449.4710305489098,1736.1671980745984,17,4.0
2423.183416756316,1724.8125169616067,17,4.0
2462.814851571979,1750.8849288100675,17,4.0
2430.0695279109354,1731.0585453626184,17,4.0
2438.457686313338,1743.5659413938813,17,4.0
218.4167742414533,3534.150009582337,18,29.0
184.93997183195305,3515.013767596018,18,0.0
209.4230314478369,3527.3035824129124,18,29.0
209.6257300793248,3525.9175232206653,18,29.0
207.69717078017268,3534.2211840418213,18,29.0
202.45452801255112,3541.324375752698,18,29.0
187.10630455400943,3540.353742186081,18,29.0
210.6218435621894,3548.7324431085053,18,29.0
211.7261422096938,3528.2334173609206,18,29.0
211.9426608747057,3551.8693960682976,18,29.0
208.36663833386336,3526.513976431895,18,29.0
206.492340616812,3540.8887707240483,18,29.0
430.97770874009217,3145.954128804233,19,21.0
483.0842244720804,3159.569055369055,19,21.0
450.5186448499645,3154.1852859848877,19,21.0
456.7859469971612,3124.9153693727008,19,21.0
440.8807073882194,3169.505169599244,19,21.0
431.11467866404035,3156.914383475702,19,21.0
459.04507970782953,3167.084423421544,19,21.0
459.15384828303263,3145.952618269121,19,21.0
454.2295386396982,3145.8181438296992,19,21.0
471.4208573059644,3148.5373078208727,19,21.0
465.75627319385285,3173.8940405646154,19,21.0
463.7379498939855,3156.199447651999,19,21.0
665.2020169897547,275.3811516875429,20,8.0
672.299340385,303.7388082122249,20,8.0
675.3555858910552,295.5846405680778,20,8.0
655.3091730802487,307.54331971544275,20,8.0
626.343634840038,292.29171836613,20,8.0
652.4910334041866,301.99500116922155,20,8.0
656.7274443676366,307.6179551815327,20,8.0
636.8356831323547,271.0601428096556,20,8.0
670.0662150349242,283.6703855884131,20,8.0
625.3785199284281,282.07209964155913,20,8.0
636.6265552814716,290.9405520336946,20,8.0
632.4848737196924,284.0831485772296,20,8.0
1030.8732050369456,1888.4605225656687,21,1.0
1012.9814075502363,1903.5386916141074,21,1.0
1036.391786838015,1893.6781254473267,21,1.0
1006.4554003649794,1895.3179719921704,21,1.0
1013.1063981222353,1908.0856979110306,21,1.0
1025.9118445707302,1893.4615377699577,21,1.0
1015.0715264369344,1909.962338600736,21,1.0
1031.3616618197373,1900.177285031638,21,1.0
1023.437362348464,1904.69015519094,21,1.0
1027.4709409394002,1903.0043566782085,21,1.0
1033.6524738023309,1884.3366764926614,21,1.0
1030.8012654622626,1928.4451106477593,21,1.0
1287.4206298439085,2803.560149840892,22,24.0
1291.0845889557158,2791.8255650019,22,24.0
1286.9591044137826,2799.717545734671,22,24.0
1297.8139073771638,2810.996499428269,22,24.0
1253.995636657447,2799.611136116826,22,24.0
1274.746200462764,2808.4660578097523,22,24.0
1291.3389593414624,2808.253671976418,22,24.0
1273.9044499256247,2786.635497925733,22,24.0
1284.163126178177,2804.530769380043,22,24.0
1262.275609578391,2821.541344794428,22,24.0
1299.5230489471492,2812.089367171595,22,0.0
1269.8887415985027,2805.7058643149107,22,24.0
2996.8134367672083,1827.257480572571,23,10.0
3015.650517851339,1807.7376465704435,23,10.0
3000.045692222369,1839.2695700430966,23,10.0
3009.99561735723,1821.412196916332,23,10.0
3021.115120517698,1826.2130208721887,23,10.0
2983.866484470732,1824.4506323070846,23,10.0
2987.260569423754,1802.8477099826125,23,10.0
3016.593384561421,1829.1058211533857,23,10.0
3017.749824262981,1824.078368287544,23,10.0
2984.34978845567,1828.5129229707372,23,10.0
2998.548042233713,1833.142168586525,23,10.0
3015.8099652748183,1832.5563247878424,23,10.0
3173.0449708790643,1426.9662148404807,24,15.0
3192.1650810321858,1416.9987461509693,24,15.0
