x,y,labels_1,graphic_labels
2698.1810978568456,3771.6441046277205,1,7.0
2720.1856143932823,3791.4577212628064,1,0.0
2687.5512497422847,3781.0226365449694,1,7.0
2694.663367969225,3765.1886178473655,1,7.0
2696.925746743982,3759.155924779028,1,7.0
2706.102035820035,3762.2872538985084,1,7.0
2719.1160050223903,3786.059890304403,1,7.0
2687.9181700162408,3775.8875097242585,1,7.0
2715.4896626944033,3767.94828087496,1,7.0
2689.539164893756,3768.6182865645237,1,7.0
2714.439741788387,3790.409601852326,1,7.0
2716.685913600457,3784.5616374031238,1,7.0
2694.088418604409,3769.298708741588,1,7.0
2707.611066428352,3767.00764856271,1,7.0
2702.6838996376305,3755.005282474911,1,0.0
2696.9194586714084,3771.379987210049,1,7.0
2698.664069515393,3768.242301518797,1,7.0
2701.7477113714594,3765.224103630896,1,7.0
2708.6892719197244,3773.4755634555213,1,7.0
2690.2061389139403,3777.4993134408282,1,7.0
2681.0218443323283,3777.2811130806936,1,7.0
3589.681898518929,3897.194721266362,2,20.0
3606.6127992230254,3904.7609562658586,2,20.0
3601.520966581562,3886.717478513807,2,20.0
3577.148835449669,3901.191102985833,2,20.0
3568.04527463438,3879.147500380315,2,0.0
3601.1581287490203,3907.4950420278137,2,20.0
3609.253484997006,3896.965422209939,2,20.0
3579.8781996052903,3893.998041112169,2,20.0
3597.6916648527254,3908.2872399459397,2,20.0
3610.464504759084,3908.8190840334278,2,20.0
3579.5858232401342,3877.951995864068,2,20.0
3615.7188371052252,3891.141447806861,2,20.0
3584.409950151143,3900.6392895368654,2,20.0
3592.9264860010994,3878.231012360869,2,20.0
3600.862510880697,3888.159998669404,2,20.0
3614.1304292414757,3890.173782388478,2,20.0
3595.1816642457093,3894.015419486288,2,20.0
3611.2775213607674,3907.0471899738973,2,20.0
3606.3460599556392,3901.1985683505854,2,20.0
3567.6432370836524,3897.2210482876776,2,20.0
3008.8557255013598,2960.5474994556776,3,26.0
3003.9955020181465,2952.1478296869486,3,26.0
2991.2785285885866,2946.7207180968085,3,26.0
2991.3264743504365,2964.192999480193,3,26.0
2996.384707269412,2955.542682463865,3,26.0
3004.035382330242,2960.3974216652196,3,26.0
2981.622164746533,2951.3064791163124,3,26.0
2995.60937847103,2969.5875813445186,3,26.0
3002.378053489253,2968.2806788434636,3,26.0
2998.67175987716,2982.697787755813,3,26.0
2994.3348352157404,2965.5468207063373,3,26.0
2995.595702652112,2964.8483621327514,3,26.0
2998.3777268277727,2964.8104747638204,3,26.0
2998.6972243063733,2965.1727750721075,3,26.0
2991.730579385235,2969.7307810171924,3,26.0
2997.606542515055,2971.347252030193,3,26.0
2991.9096763432444,2956.2173047560173,3,26.0
3007.163760548846,2988.142172928772,3,0.0
2994.9153071849687,2982.108002180554,3,26.0
3851.968781479119,749.1893058752472,4,18.0
3857.838389526568,749.2806677796532,4,18.0
3893.275298152159,726.3602671153415,4,18.0
3867.8511683594065,758.3053074916612,4,18.0
3873.341901207342,707.6483208423607,4,18.0
3866.540276725887,729.2776368836172,4,18.0
3863.450776736379,730.9914339062691,4,18.0
3866.5244380236827,729.8818511623192,4,18.0
3864.382300089823,725.7798981661122,4,18.0
3892.074719440666,722.892109508383,4,18.0
