x,y,labels_1,graphic_labels
1236.1570336779303,2609.753776932913,1,35.0
1250.9365215845235,2629.1006434765263,1,35.0
1238.7336443691859,2611.4658092253194,1,35.0
1230.567107041437,2640.0618882330677,1,35.0
1258.6895681942556,2593.1455756208125,1,35.0
1240.9805411342402,2616.572459482317,1,35.0
1255.468357524749,2631.822215728193,1,35.0
1269.8140786425065,2604.279486924961,1,0.0
1245.1441881151522,2618.729316622977,1,35.0
1251.4223785810416,2640.5689418948405,1,35.0
1260.3813658539973,2616.938547063097,1,35.0
1263.8129541009275,2615.819218281865,1,35.0
1250.21935588642,2599.389486447329,1,35.0
1227.046872448899,2595.7613685618016,1,35.0
1234.4622455506235,2622.618479645217,1,35.0
1223.4501781566369,2600.471692015463,1,35.0
1239.3315146919251,2617.584538079879,1,35.0
1256.1892816815305,2623.063960865405,1,35.0
1264.8715943968598,2639.398971251883,1,35.0
1239.0351763316244,2599.777672513699,1,35.0
1238.6173228120356,2622.276994719046,1,35.0
1246.8303469497814,2618.3737997953313,1,35.0
1220.5069590697076,2618.320302075837,1,35.0
1242.068328866561,2609.235931598046,1,35.0
1241.0683047320524,2619.1092791026717,1,35.0
570.8478678573979,2464.805850273276,2,34.0
569.1929690265662,2420.699962280637,2,34.0
593.7479273397115,2456.449863271348,2,34.0
564.1461625275291,2443.8295154848142,2,34.0
561.7263029149257,2434.643799805489,2,34.0
586.7311231397739,2439.6002722141666,2,34.0
568.1456276998804,2432.563077161228,2,34.0
569.6289926268539,2455.809145340382,2,34.0
591.3495212972373,2461.432464224708,2,34.0
574.3760732771293,2454.6104039980223,2,34.0
595.9800362759264,2433.29338536996,2,34.0
561.6312135223851,2449.865395404683,2,34.0
581.2250339338659,2441.725249803484,2,34.0
596.8550659329561,2437.1783084654157,2,34.0
562.4911963526151,2450.5584460915065,2,34.0
575.2487649009697,2420.032377075097,2,34.0
583.0817172105299,2434.35139735509,2,34.0
566.8940975356485,2440.122151299636,2,34.0
578.2740849430519,2434.358623837727,2,34.0
571.9989644482753,2434.480482364659,2,34.0
571.1786067777443,2439.796549723903,2,34.0
573.1301912170021,2446.4712267678524,2,34.0
564.1872775724936,2453.786890745339,2,34.0
566.0271642220525,2471.4417410192527,2,34.0
574.258192009041,2443.291647568601,2,34.0
765.657353359073,1637.5089519391336,3,18.0
764.4888000496354,1657.6796062467786,3,18.0
758.7825595786397,1664.5303306395392,3,18.0
756.6164005469967,1676.9884945972315,3,18.0
767.802565856065,1641.1588347597362,3,18.0
784.1188179770046,1634.25468143016,3,18.0
791.0544705497949,1641.4224931584934,3,18.0
768.4896588970433,1676.5052384455653,3,18.0
770.1810597452946,1666.9383850499673,3,18.0
765.7375488963315,1662.5990987857165,3,18.0
772.1125957850447,1648.0865621281298,3,18.0
770.5081022612304,1662.9173893058355,3,18.0
771.2244343249566,1661.5532816341947,3,18.0
793.4727498842409,1645.5826906484585,3,18.0
766.5905120617813,1657.5773249683773,3,18.0
757.6645662646891,1658.9863798549427,3,18.0
767.9976256443802,1637.2812649883078,3,18.0
772.7217581557534,1664.9689455253601,3,18.0
752.2308927116154,1672.9686734735712,3,18.0
753.4507199174797,1675.5763697878797,3,18.0
786.4109028772275,1649.3820078050967,3,18.0
772.7842262847066,1650.1036979744863,3,18.0
775.3235667866808,1663.70571032651,3,18.0
772.5780963634572,1634.4748245103542,3,18.0
760.9050264915869,1670.4252892667373,3,18.0
1132.1727410225224,3298.0325658671763,4,38.0
1144.1145114561352,3290.2268180976093,4,38.0
1115.643944900005,3304.5520229771614,4,38.0
1140.2092830741285,3291.397477166065,4,38.0
1146.165508906478,3301.6527407087206,4,38.0
1165.524645069252,3292.01963858351,4,38.0
1129.1154522456031,3302.637068930805,4,38.0
1144.6871273307484,3282.8219018049945,4,38.0
1151.8380549080584,3282.548020578311,4,38.0
1116.139744259198,3286.364991700347,4,38.0
1162.4737881114954,3299.807902852489,4,0.0
1136.9074443323002,3301.967456518367,4,38.0
1141.9756064956462,3293.3381623668292,4,38.0
1149.974587733822,3276.766021525024,4,38.0
1163.6284917994262,3275.4784785812044,4,38.0
1135.6176622492135,3274.600530871593,4,38.0
1139.2636850525494,3275.8970178558757,4,38.0
1147.9777527981478,3282.206810707133,4,38.0
1117.8770038524879,3292.295272128364,4,38.0
1115.257245905943,3271.005704958396,4,0.0
1139.6519114307412,3302.4413492252947,4,38.0
1139.3317820881018,3289.616031010785,4,38.0
1143.3831592198485,3266.550450716045,4,38.0
1147.1373171612736,3286.602950877537,4,38.0
1153.6166305754225,3288.9008750272737,4,38.0
1303.0892279169416,1441.473405940536,5,13.0
1275.2732589235484,1437.729749573421,5,13.0
1276.9148101222404,1448.8531185560594,5,13.0
1303.0527673679946,1441.3406284305483,5,13.0
1291.8374804714654,1455.2534045886462,5,13.0
1276.9938226438078,1451.1624972886768,5,13.0
1294.27324652965,1445.7333112142978,5,13.0
1286.92368697372,1432.4436486415198,5,13.0
1288.7668659948731,1433.513292946168,5,13.0
1303.735243589071,1460.0424238156784,5,13.0
1260.6630665836744,1434.9119406647985,5,13.0
1281.1366922987947,1450.2102365290627,5,13.0
1284.96800664664,1434.3783187810086,5,13.0
1272.5441456248786,1460.5640835743307,5,13.0
1276.3002290256093,1422.649411626073,5,13.0
1288.8275791275328,1437.0303221358795,5,13.0
1292.007190920512,1463.585918686365,5,13.0
1311.7839592876865,1437.3873236497852,5,13.0
1285.353970782612,1434.9014663313526,5,13.0
1287.0212292014594,1444.5900674300283,5,13.0
1287.7565614491173,1438.4634500910433,5,13.0
1288.4005830406818,1437.8434441382822,5,13.0
1311.4246124929614,1426.3326812633484,5,13.0
1298.018092904392,1413.7069827145,5,13.0
1305.1256452059454,1454.124127734317,5,13.0
3560.4845085096363,1480.6706067690357,6,33.0
3546.841247691107,1491.0348245688856,6,33.0
3571.6344358130536,1491.3063903518744,6,33.0
3568.8335840982813,1496.1966837715365,6,33.0
3564.357436461221,1471.5950720581168,6,33.0
3569.9684218511748,1520.4302130029553,6,33.0
3565.016201125838,1504.4928658419035,6,33.0
3583.233281923691,1514.8746366346152,6,33.0
3571.576126339029,1493.2366843069246,6,33.0
3539.7742551740703,1501.9258006335974,6,33.0
3572.1829398918153,1474.148187360563,6,33.0
3544.71274105642,1483.7564634119965,6,33.0
3580.1709560969557,1492.4660241652994,6,33.0
3558.7468671114507,1509.6077945143204,6,33.0
3570.9046823572703,1498.5994822291063,6,33.0
3573.987671324331,1490.6100508961365,6,33.0
3567.5651578351008,1474.157138931315,6,33.0
3536.865236582326,1495.5336594939902,6,33.0
3576.4417874339006,1524.1343459317422,6,0.0
3569.0625541503746,1500.468919813341,6,33.0
3554.246747446025,1477.6006195384866,6,33.0
3571.3760593744764,1494.2379418180274,6,33.0
3586.224667907293,1495.6018910811515,6,33.0
3557.926466309445,1497.0667428983584,6,33.0
3567.5867573783053,1492.1307549834353,6,33.0
1930.9324741505468,3794.979934444924,7,9.0
1922.0485771920307,3798.666142441567,7,9.0
1900.9425298449307,3811.1301255152193,7,9.0
1914.2217562744895,3795.600481908324,7,9.0
1903.916368821472,3767.089151154992,7,9.0
1920.105015024711,3810.7278816632415,7,9.0
1929.2504182373707,3793.9655615461265,7,9.0
1911.4761706129445,3794.2306765164362,7,9.0
1906.982694554476,3822.3931858238207,7,9.0
1934.3354794612023,3811.9746094676007,7,9.0
1914.2410013885722,3797.336689065202,7,9.0
1921.2028352664347,3796.9400913982204,7,9.0
1892.9262541498429,3787.208362793631,7,9.0
1937.3642511772518,3799.9378404876293,7,9.0
1930.0372007277385,3794.455707454525,7,9.0
1916.052992193349,3799.816133341505,7,9.0
1918.5937512567853,3793.2418682425923,7,9.0
1911.522200413501,3789.272251232837,7,9.0
1936.993762246189,3789.541405164559,7,9.0
1910.2726427142734,3790.087750713829,7,9.0
1907.4959487213505,3798.6627378282737,7,9.0
1920.6811984679807,3789.3674163814135,7,9.0
1911.9097792660407,3797.6460758154,7,9.0
1913.32758531294,3801.780456853769,7,9.0
1917.0128990914593,3800.4922222547652,7,9.0
3399.272745211985,3801.8625861746973,8,30.0
3402.390112114096,3802.9574844154827,8,30.0
3399.439807055594,3803.6809830311354,8,30.0
3401.434748268411,3810.297723973257,8,30.0
3405.376445478351,3797.852653172224,8,30.0
3425.0173016165472,3814.191608557235,8,30.0
3404.036809420717,3796.3526752439675,8,30.0
3398.9832221320708,3802.9626859136843,8,30.0
3390.3248139386633,3804.6390553083183,8,30.0
3395.204323618788,3776.008656239066,8,30.0
3415.514632752039,3826.786218183961,8,30.0
3381.557931723241,3788.5364520317,8,30.0
3400.5108323038776,3812.336274262502,8,30.0
3384.281383918561,3796.416232828123,8,30.0
3389.1470177544384,3816.904466631868,8,30.0
3400.6454390602394,3822.2985039519976,8,30.0
3401.8337627599876,3806.184191384463,8,30.0
3398.3453641179017,3804.395656606167,8,30.0
3417.397700589669,3806.023837037069,8,30.0
3416.660930603671,3815.4679385753852,8,30.0
3404.936681708891,3827.724567314481,8,30.0
3429.6497356813147,3816.6736366763485,8,30.0
3420.3851848929958,3815.470982342172,8,30.0
3404.339571993971,3792.677396584778,8,30.0
3394.016561955708,3804.086961345988,8,30.0
3666.544426427141,2798.446156621139,9,20.0
3676.1256018031013,2784.367762961734,9,20.0
3671.470429017288,2769.884387829777,9,20.0
3667.636473242577,2775.819032676137,9,20.0
3682.903618949309,2786.159658347308,9,20.0
3668.248682137461,2774.321062628101,9,20.0
3670.1198363303693,2781.0901882185217,9,20.0
3671.4770418643707,2773.307598345552,9,20.0
3667.7067170719306,2754.1310403158727,9,20.0
3670.619997593628,2775.947455134518,9,20.0
3644.2696379328886,2779.736404464734,9,20.0
3660.783188463828,2791.488632378948,9,20.0
3660.771095615754,2775.56453150901,9,20.0
3675.150335813783,2789.812309439097,9,20.0
3673.0977088476343,2755.8144034654633,9,20.0
3665.585529601604,2776.1402667294283,9,20.0
3669.8256537932,2778.574861582202,9,20.0
3659.251769424295,2763.2889106028088,9,20.0
3675.869681763943,2748.777189229929,9,20.0
3665.185909492685,2780.128198731279,9,20.0
3678.895560617942,2790.537946024,9,20.0
3653.250819283988,2772.5122858424834,9,20.0
3671.715361709815,2779.970148997958,9,20.0
3681.790551010225,2766.140720116864,9,20.0
3655.948104483181,2792.822558768045,9,20.0
572.407190544912,2284.107149615614,10,1.0
588.0116555479767,2292.379627075986,10,1.0
562.1090609889325,2302.354251937961,10,1.0
