x,y,labels_1
2226.2021432173888,1998.2672292998318,1
2238.0503859729165,1993.9515727609255,1
2236.530465227392,1986.6985190370003,1
2216.1598613332844,2016.9520793353608,1
2230.1195543834947,2025.3319154385492,1
2253.258924029919,2014.14074414743,1
2240.2317493596515,1991.356602756575,1
2236.648130776202,2000.2577316640413,1
2252.7159571463685,2000.9909778778058,1
2234.947138643179,1982.3586646019382,1
2229.6599973189554,1974.22768103589,1
2223.368874227929,2002.9698815922861,1
2238.157879068821,1994.4530350178175,1
2230.617137522649,1999.475846380027,1
2226.1328680944403,2008.390932993436,1
2227.5898011604027,2000.2414265402274,1
2248.352646095821,2005.8623692770732,1
2237.92952066091,1997.4169919451504,1
2241.1362562428562,2022.0542031840023,1
2233.442441833155,2002.5802690591083,1
2207.941754734373,2009.75011200001,1
2224.5704739768294,2001.0901789900017,1
2229.555724291034,1996.8459221389185,1
2245.3385062493703,1982.0922332593188,1
2208.410216166967,2003.0512242391892,1
2210.576976731549,2002.0391769359494,1
2232.2059383379774,2003.3503068245334,1
2211.098468452259,1984.5680593869754,1
2227.433474453306,2000.4311299760313,1
2224.9386368566434,1987.786679742164,1
2236.9635711728506,1976.8107517804003,1
2231.366880616587,2012.476065053651,1
2218.96523581236,1977.716703661036,1
1904.57444174102,3138.1437142504788,2
1920.3015337800405,3162.2008417114557,2
1927.6179966356651,3167.8142651446124,2
1892.1206634137898,3152.0757611635026,2
1904.3233413364767,3165.9466022154297,2
1888.252247628865,3168.488518068484,2
1902.5424272786015,3182.4228758342038,2
1925.562137188828,3157.3756586803947,2
1913.2731019323164,3186.2443868410605,2
1916.1746685808241,3164.1412446398713,2
1901.077012537921,3156.5580490695006,2
1919.366560482368,3137.793441918405,2
1937.3507010381802,3158.8263098711773,2
1916.4302325369504,3189.887750650486,2
1915.8108551516425,3166.5869374600315,2
1914.3502128931832,3187.047154613981,2
1910.4558989694121,3156.5897342083194,2
1900.2892457353962,3183.2358037883714,2
1908.4977582727572,3159.6527095470337,2
1925.8088761507142,3160.979472148468,2
1933.8653189140005,3142.3625809206683,2
1912.116092962177,3157.507417820619,2
1919.8557256842632,3144.514135368545,2
1923.2032663560597,3168.0471628361734,2
1915.1611368419374,3171.501615135537,2
1906.748786914321,3177.7434207327287,2
1896.1224587007387,3175.7050834477895,2
1935.1053962469805,3148.748642948344,2
1930.794883858935,3172.5131678989596,2
1896.23374445308,3180.8257435281794,2
1907.370828758224,3165.927850527261,2
1907.58406655848,3159.695053639146,2
1934.0425226160646,3147.7606937624964,2
1926.4794431047592,3181.8235507339455,2
527.0190971574378,636.7817302505264,3
528.3946935894182,604.1000508846499,3
523.5777100224913,629.5202417681851,3
543.1274291795706,624.3871562722061,3
517.3535038957676,603.6884455244999,3
504.49554442695256,610.5832591079547,3
537.5899122311068,610.0196048718107,3
519.8700114189431,591.0555614671408,3
533.2829229674867,620.192043632172,3
517.2943083932121,643.0047320918568,3
517.4856445328277,595.629738814633,3
512.9778230938246,611.642502911082,3
518.364883279746,609.7506599172802,3
526.7890458449237,623.193229853011,3
529.6690646447341,593.2615424659776,3
523.497683065689,638.9166480646694,3
496.89451728161254,621.4915774523438,3
527.0842367929733,619.0036192619342,3
2362.4284811517573,2101.837933419905,4
2382.3051986610935,2092.7902112745764,4
2355.746021510695,2079.285625571825,4
2376.6852666771756,2104.905705153411,4
2353.8115976065264,2073.3051394804043,4
2355.3472101461334,2059.9833056811904,4
2362.1217255844426,2079.886236621677,4
2374.9410316924937,2087.097173501869,4
2366.4206891817944,2074.7194003276845,4
2356.651617166152,2085.1654897223902,4
2356.9100866816093,2069.771759678069,4
2377.7073514315816,2096.5937205943355,4
2346.7600089954385,2092.708855101987,4
2364.0375526903226,2097.8682991463797,4
2384.4280639368153,2085.638158259751,4
2374.4720709673,2082.8784036886605,4
2358.948040578611,2081.9623722229635,4
2384.650673325999,2059.615566453884,4
2359.233513368422,2056.6687990295004,4
2373.5728399833797,2082.893830774679,4
2343.958661291631,2085.3885446156273,4
2369.311648850893,2060.7388778425857,4
2354.1747869507035,2065.3872975034833,4
2389.865792346779,2064.989656947916,4
2374.3327609548755,2081.0255963874574,4
2362.5317576860148,2058.3264884589867,4
1898.7608004218916,3706.6843302143993,5
1901.2233667453695,3709.385126576311,5
1905.2976252613387,3717.552118092165,5
1902.5294020317572,3715.8974638551836,5
1898.072702032773,3696.8073929055445,5
1892.6413063156494,3687.4198491550064,5
1896.8760103018178,3698.2440421331385,5
1901.3841329115967,3725.62692968171,5
1897.8961520585297,3697.960723321568,5
1881.3494953167785,3692.761870776296,5
1893.584874193934,3699.8586297380825,5
1919.5547468687048,3684.4354113265117,5
1900.3840440946808,3705.57337562798,5
1901.9196840483864,3703.595492640934,5
1897.4401108801658,3683.459370157432,5
1874.3252621853599,3700.1951298498657,5
1890.8688031195509,3681.2851649052436,5
2047.272605767256,3306.517856458716,6
2067.779076659176,3319.7298706818683,6
2037.000417277308,3325.8684536963037,6
2055.6867094016484,3316.7872521859845,6
2041.4813053473058,3301.923151236345,6
2024.4639126687828,3309.587999146256,6
2050.385044613244,3292.9577284959664,6
2039.154660531228,3341.009700480093,6
2048.6802735491087,3336.381428661205,6
2055.87467308325,3293.1701202630848,6
2049.610698660518,3314.7646966538846,6
2042.7746286728552,3330.5850883525472,6
2059.1108415062517,3310.3340199530894,6
2051.427777568217,3304.7371636871244,6
2035.2972316505711,3297.271931092046,6
2054.2785633304743,3305.1902041016724,6
2034.745918440242,3294.8910456465896,6
2077.390151447429,3301.751100473492,6
2063.11640270361,3298.6336484539165,6
2053.3093590436174,3317.945677937212,6
2049.116918197258,3313.8830048846967,6
2079.6560996664484,3324.395036750823,6
2040.8658920361918,3308.7749596784543,6
2047.8207197880915,3342.0889378314237,6
2033.5639290569227,3299.5046816536524,6
2057.0746596745753,3302.705967826784,6
2055.8789783657553,3297.38897673982,6
2036.8233565185128,3294.716123605969,6
2395.2986814836922,3161.4508094016014,7
2376.599988270226,3164.391494020882,7
2407.5243933748025,3178.3773411025527,7
2380.8502212681856,3178.547300249078,7
2413.9216318633494,3174.969923194007,7
2383.9538217846775,3159.8801102879656,7
2415.603190630814,3151.6208993076402,7
2386.04224470725,3166.5171559179093,7
2406.954855676679,3145.7265136608476,7
2420.4971806993476,3164.5307699372356,7
2406.8120307612726,3148.592972817418,7
2387.870583283228,3145.4318626703034,7
2383.254231598817,3146.9057127484157,7
2421.6024730059344,3165.546829079817,7
2423.4660601200944,3170.007823694095,7
2390.7849248528323,3172.282495878269,7
2391.3539595200664,3168.6644928915703,7
2426.65540266001,3167.316713369713,7
2397.6249191438724,3160.7868473515555,7
2391.1157167905676,3143.3599025151602,7
2406.6802494955336,3163.176049687022,7
2397.5537028471426,3154.2479988613977,7
2408.446965454925,3174.0632146980925,7
2397.151716155595,3157.4138717417045,7
2391.62460412746,3162.715140014683,7
2380.2982520736236,3175.7866514653333,7
2403.584484412567,3166.7362818915203,7
2400.787966010719,3162.5786082266745,7
281.7156929243457,900.1675459632717,8
296.07855830523647,871.4265359642545,8
275.5835355361728,851.7823574567224,8
277.42552424398747,875.367674794953,8
247.4621087003032,879.3652072106156,8
305.3760543667351,873.0184326731245,8
