x,y,labels_1
4171.199477777072,1770.5226231346967,1
4142.807979691152,1772.9798967010584,1
4156.501516707426,1757.8007549592144,1
4161.705101054571,1771.4015490337915,1
4162.928165092312,1771.6694692181024,1
4162.580547678081,1747.2964822850734,1
4153.763439201827,1775.1514817338057,1
4157.9404454629575,1766.4038227309486,1
4158.311037648695,1763.0611961467107,1
4127.947994612283,1771.2176127631933,1
4159.09469568091,1759.9777764384135,1
4151.758910553064,1769.4875406101082,1
4171.344550220069,1757.6668640551277,1
4155.330783106179,1754.7345137523494,1
4161.628705204129,1780.8293020238837,1
4168.042891159982,1755.375767503399,1
4180.90090557695,1751.0031706913048,1
4157.023189338733,1770.6112309099333,1
4156.457588774581,1768.868432780091,1
4150.333263913852,1750.2928094797296,1
4170.693320712808,1776.478906070519,1
4157.317575744431,1759.2896010723687,1
4127.255992392246,1773.6778227058953,1
4155.572237707228,1771.0174193717191,1
4157.718457931782,1774.0838368057916,1
7370.184193505317,204.97007605173536,2
7328.376419013148,229.7496038930066,2
7328.93584615437,206.52439267682473,2
7351.636768931806,199.64664088105124,2
7342.059964790224,215.16789790226682,2
7344.402087949897,214.48429751178017,2
7336.442152658039,220.31229141301816,2
7341.491880889203,221.82085714718275,2
7329.340666965912,219.31695580083397,2
7324.112963067737,223.9868864978228,2
7340.863612499013,216.2048396308628,2
7365.723792410034,205.47702702156292,2
7339.032673644393,216.49699609426224,2
7331.0405352476655,226.26015108728166,2
7332.262925693086,225.6288062044413,2
7353.577214523514,224.511494434954,2
7336.830711513018,216.41163985165704,2
7366.909576837417,250.18603459101274,2
7379.423970511758,223.83796984512261,2
7346.76824895818,198.09374992761664,2
7342.884572736533,213.4882297049029,2
7335.20997949022,228.68806913221474,2
7331.114024851606,238.0515309235533,2
7325.567810319864,210.84886655858665,2
7358.291621262053,239.06127538248958,2
227.86648482976003,41.25111223087113,3
240.8423193187575,40.33860752243374,3
245.48596517747643,44.72835632024326,3
232.05641463543313,26.036139205791894,3
228.13034600814703,32.31443237852022,3
233.5657254322791,46.24688715732514,3
231.36942900890725,53.36955760987955,3
236.43105530224292,42.40972175015165,3
247.819105991066,26.94932700895287,3
230.38518581655686,55.624992400696065,3
264.8173548327246,53.70671808999103,3
243.41249195772772,39.662788170539464,3
226.73043781164537,38.414693558389914,3
233.49726274954114,42.05922663240147,3
248.1689897427549,31.602997468427922,3
239.78264668557318,44.200702160767236,3
217.6075612007427,30.958527092929828,3
225.59558171896717,52.852886743505124,3
227.6683971807158,50.9300109204323,3
219.3440041984286,12.485588998424726,3
210.85455422300873,40.18841119379446,3
215.47561748153421,35.16747396112854,3
234.3555405033719,47.82016056750724,3
259.37671178004877,40.36930156448023,3
258.56141271672857,55.93049543847151,3
2788.9933581131086,760.4338117597351,4
2753.8073669027604,761.7448933685439,4
2757.5393085922433,755.9592275047992,4
2736.3192652920334,757.5615083850951,4
2737.111078957092,750.8869018510181,4
2747.4640950384214,757.072913905317,4
2760.335068398351,760.5965489943086,4
2726.4100905632213,750.5527730299199,4
2760.9844132573535,754.3807038743709,4
2745.6378920204547,763.2164676389115,4
2746.570599809664,756.4255375611817,4
2745.220199974004,745.7568633005882,4
2734.9351704273085,765.1547189160976,4
2768.6170602715015,750.8086796199242,4
2732.2890517803307,757.8603419895497,4
2743.9465011909915,758.6631847968996,4
2738.172023574686,763.8012877074309,4
2743.360961893387,758.9865899706825,4
