x,y,labels_1
774.7790588544883,300.70231975492334,1
763.2365827551646,289.90475262296394,1
759.0864453050974,306.4884759946185,1
737.8040235830314,253.04520323275838,1
769.1680177501569,275.6752362283941,1
768.83152732163,305.81171025332964,1
779.2780192336069,289.7009583826284,1
766.3047888766266,276.7518971223144,1
770.0220100172809,302.85256547358927,1
765.2761825412189,299.2630648965872,1
761.7438450891678,290.3813924436418,1
759.9012642331685,301.853418743038,1
748.1464151325675,293.64461202120634,1
750.5203957847833,283.85968748096076,1
737.7737062814425,312.5272565242098,1
760.310118222041,294.60211310882727,1
761.6471786492621,294.63165777055536,1
736.5954462434324,282.02035891405365,1
765.9858151584451,274.4994304956114,1
754.5948795831355,301.91282440108023,1
760.4807425947055,298.8088453454285,1
809.6099825121038,248.561186021893,1
751.5188404032946,313.0641116030416,1
739.3036586315259,304.2073051971538,1
768.2063166680599,293.2142448049554,1
760.8779869165126,298.68497548744,1
762.130414918173,296.94579296943874,1
743.8575183036503,317.35020005421666,1
759.4934494121801,297.7838490269847,1
800.989074044382,274.0585994518305,1
770.732378494202,312.58504316591325,1
751.7014633523299,273.71649483377746,1
760.3722136721759,277.09186721833527,1
757.6511837326722,336.22120981658117,1
744.9010949628923,299.9780263957164,1
739.2679197690526,269.996591982242,1
761.9273406539736,284.0767031571075,1
780.407183281468,270.6044883741292,1
764.1505296591929,301.6286546605789,1
764.0995875798941,319.49951897905777,1
755.7132349576721,298.1263929367189,1
767.2728948910295,299.46913585807914,1
762.8759133462264,283.0967957597356,1
726.4383858492425,302.1440627064124,1
763.7985540388073,282.48641865140297,1
771.1211858346935,294.5628594044335,1
767.627308346189,294.07165888340717,1
737.3367141149366,283.83911478080336,1
738.7489555282164,300.9868461206485,1
735.2561756210644,304.449878860541,1
759.5985095643038,283.1002582214538,1
771.0943604144428,349.14776437658907,1
760.761194672841,307.4175684282701,1
760.3752373609166,296.8602147724734,1
777.3829019606999,289.1704754657928,1
767.365750603618,268.92455646215785,1
762.1627607611254,291.0848388389867,1
740.7817891397641,274.10643281881835,1
743.2423590952479,318.02235567504334,1
743.1199026495796,292.6669738584468,1
749.3606540571062,288.6381183098936,1
763.5079197387051,295.94478158577925,1
764.4503183529318,288.3207004243536,1
763.3308646851228,294.78227976296074,1
782.4615003423083,275.89577439803463,1
757.392181259616,273.61079086059283,1
792.8345577368714,320.0934296075251,1
762.4978763921193,286.17864181934385,1
747.2888059653857,295.9032820272712,1
756.5354059417241,327.2896031866642,1
962.3782992849929,833.8728960221083,2
941.746690966999,830.4967768451684,2
940.8104164071259,840.4754201320666,2
918.5160309271241,795.6175112764618,2
952.9927381558006,813.735858842771,2
948.5834133957959,839.3797931641756,2
960.7902780197734,824.2139880757444,2
947.2763355315634,810.6026087448231,2
951.1753765682993,838.8924776095956,2
949.2212509832549,836.7642512140642,2
943.1067892453314,825.3883885669285,2
