x,y,labels_1
2327.9468448450543,2242.2984477462096,11
2314.178309567971,2249.7753397265146,11
2326.7896802278747,2246.796704358029,11
2320.468185878893,2226.5459325720353,11
2326.013179950138,2250.7774569391977,11
2335.336411530967,2241.3380598701074,11
2323.463203205497,2245.209187802572,11
2330.212651483974,2257.5665018779364,11
2318.098942808326,2253.2555446088095,11
2329.5246707528527,2254.0961244403998,11
2311.806307405283,2253.0597208900094,11
2333.716827180997,2229.4432693904946,11
2318.0574091730423,2240.614791994313,11
2319.436339186146,2256.787335529981,11
2312.743207536666,2250.9020567818566,11
2323.413159792815,2251.3942130535797,11
2325.141712018334,2250.543814266771,11
2318.9765211787726,2253.7145673174086,11
2336.1894857823177,2246.0805789766473,11
2326.3038045293865,2255.5254336963467,11
2312.918154351691,2249.5010456546393,11
2327.6712253420833,2248.5675602549895,11
2325.0499258246987,2246.900264616913,11
2327.492361078728,2248.622215770652,11
2324.795675037653,2245.9455699326445,11
2714.387705762749,2043.0322904358775,152
2693.9346970696447,2050.550443357949,152
2712.4740390575844,2032.3795640674641,152
2707.169254233937,2046.2305605374943,152
2700.7889016380122,2063.2746214677363,152
2702.3232803853675,2043.2501748865338,152
2680.7149770715573,2034.1519681321756,152
2719.0936424417446,2034.8477903944763,152
2709.5574990024083,2057.3177881082993,152
2709.9566235711395,2041.5829955657453,152
2708.9437756026728,2053.491478829453,152
2705.2204471826085,2049.7431920924487,152
2702.5242945439154,2056.2563234927115,152
2704.2425159891445,2020.1122425094159,152
2686.584382166618,2038.0780835806224,152
2705.742543011606,2045.0704912055878,152
2708.4081399935335,2048.327580791594,152
2709.833770274279,2041.4602622633126,152
2698.6936961385327,2039.7025140093845,152
2711.296797089703,2043.3309030257205,152
2706.372943425512,2037.5499445480207,152
2712.6473395556814,2045.7523851802202,152
2677.172677956959,2044.2864326824981,152
2721.3034866124276,2056.0828310298584,152
2695.2523357020345,2043.7136209465975,152
2522.4871189142677,2820.672565683189,161
2535.983749757348,2792.728522069682,161
2537.7229710551437,2784.3183053270914,161
2490.4098961492095,2798.2852075378623,161
2518.0039188874807,2798.733827439822,161
2523.1937531619724,2787.4336944161446,161
2527.6807850086325,2798.151239027777,161
2521.278782420516,2793.5088222379873,161
2519.0859379779145,2796.5834149035713,161
2529.5392817325796,2806.892989408091,161
2525.679172937307,2786.3002584361343,161
2515.3081428946407,2792.7417433638543,161
2516.882494542886,2791.55647157422,161
2525.494175917234,2797.9988210028896,161
2512.9486934164806,2780.609401846281,161
2522.2635916105455,2790.383179838978,161
2541.880918764092,2801.710821433183,161
2521.521946810507,2793.6355936676373,161
2517.616683423429,2794.35164358475,161
2532.8108131620447,2802.4147650028426,161
2522.846495510655,2820.8163375761087,161
2515.1802634190176,2800.05191889429,161
2516.8283381233086,2790.5061758025904,161
2508.871188652954,2791.049456622759,161
2510.3632279148233,2780.1676387683674,161
2374.103418532567,2130.8599799126073,0
2613.785210205066,2168.228883330947,0
2066.9917761485103,2998.3363293011143,0
2724.5660962782727,2775.981133804567,0
2953.0314633917733,2265.993076442563,0
