x,y,labels_1
3344.5236912666965,3846.6076869421236,1
3377.099958500691,3860.8811201709977,1
3339.7363342850526,3859.761426989995,1
3345.546938480047,3868.6276543945337,1
3345.8113534751133,3886.9341379702896,1
3362.7105621580167,3860.148639396063,1
3352.039974564214,3891.743676669784,1
3371.894899790243,3870.904829028196,1
3366.106436319884,3857.5913117341725,1
3344.345200544876,3859.7179405563734,1
3364.5272442908317,3840.1101686893417,1
3365.4018534399256,3878.348576070272,1
2131.3991009556717,3150.428293575054,2
2131.979850882896,3169.0778288588012,2
2136.674499700062,3145.047500232222,2
2142.7533401897053,3133.178125852942,2
2143.321793032304,3139.4683815478356,2
2126.4771150159345,3136.2023473344116,2
2130.5949668520207,3142.9772694967387,2
2139.824429671011,3141.9011244323224,2
2129.713400184122,3134.036336215079,2
2138.1083357779494,3150.2940258536755,2
2161.7806066445864,3148.3044125063584,2
2136.0804708548703,3133.9159683875278,2
1346.2099696880275,1561.7199890710485,3
1363.131698432268,1574.1185881941997,3
1370.6613595408853,1589.5101975309567,3
1371.988351845014,1594.279977509856,3
1365.300200476607,1578.5127961722817,3
1364.835629980585,1588.3806005635963,3
1351.1658407097518,1574.5784883100237,3
1362.9439678089682,1548.240242072086,3
1371.0924326251907,1587.5602598048097,3
1348.1792359167455,1559.6825852267518,3
1349.600199050472,1547.9987105906723,3
1369.379282525415,1574.5492701983499,3
2481.1266884233014,1824.0838951711232,4
2475.578256166221,1814.7816802158013,4
2470.2268529515177,1814.864702025643,4
2448.171320970717,1819.0498986174116,4
2450.183331383076,1824.7621996787202,4
2481.5926586440823,1804.33471717526,4
2469.437771205105,1810.4862109844044,4
2475.1211591141937,1807.6133833886784,4
2480.5498220478025,1838.2291933752203,4
2474.431305960647,1799.408108081396,4
2472.9939965045583,1809.430361923721,4
2482.159898674547,1801.1408613148312,4
1783.1431264767903,1502.2231476003737,5
1762.6289050658243,1482.6003381306068,5
1750.8981177337264,1479.5673984915684,5
1743.2919505655375,1508.229763869542,5
1787.377261440088,1471.046095057438,5
1758.4589174766097,1460.7443108157927,5
1758.513085011123,1475.7387843087652,5
1774.1955897575997,1467.6039621541836,5
1773.1313662958453,1483.9772288687977,5
1763.0710850464852,1484.4953607284765,5
1787.974391036693,1496.342388396015,5
1778.7120189015734,1509.8258414598013,5
2381.8265624362057,563.7609405600497,6
2367.891540621738,598.808469818879,6
2385.5699489760405,574.4906678407762,6
2401.001347260144,568.9034499742497,6
2372.3116229331763,605.4281605280722,6
2387.8074233239536,575.2228469470067,6
2380.306188353202,588.2935353744307,6
2381.81888263064,573.7339277729508,6
2388.1907757313165,571.6387086704467,6
2404.8864897942094,585.8746164475822,6
2391.997783950945,583.3749929640744,6
2373.969695087241,576.6192692525626,6
1227.28869526449,1435.150433158594,7
1237.7546067021663,1432.8907106758743,7
1227.8128064016241,1427.7600563708202,7
1250.924436421454,1443.9486545594018,7
1232.1941366131723,1467.3096117258144,7
1207.2839280244475,1460.670081809441,7
1213.5846137531828,1449.898032731742,7
1243.9644668043484,1443.7785271003368,7
1227.8619615828468,1474.7222086920385,7
1227.1595875525927,1442.677374776407,7
1242.1525063723302,1453.0072757003702,7
1230.7515155747712,1431.422814358363,7
1149.9280155686288,1654.2236714993917,8
1161.346170750972,1679.942076980919,8
1160.8933136208916,1673.6404889711623,8
1161.5145385575106,1673.9157688742773,8
1156.3106558425134,1671.3181072936045,8
1160.9170644717126,1669.608749958457,8
1141.2353412432865,1655.9417521368807,8
1152.2370959980042,1656.2702629466794,8
1152.1353478096876,1676.2183041785468,8
1173.492519885551,1671.2762056235408,8
1158.3462250381629,1682.9687064346945,8
1187.1962428913048,1671.6863296657436,8
3535.1294603396072,738.745330933949,9
3547.882336752371,734.4687674082948,9
3530.3646291235427,738.9350772296415,9
3543.188849783633,726.7265627602294,9
3528.6576593457276,733.5310835062226,9
3522.8566192306125,733.8968065665341,9
3524.342953684309,734.8610502832986,9
3564.8117210749624,736.5746011620138,9
3530.735996910752,742.2961811238545,9
3552.832576771936,713.6388942485673,9
3543.8518445546893,750.2701532118555,9
3549.3263077311353,753.5041862660635,9
1116.9561109166477,3344.48647786547,10
1127.7703291204791,3335.197397301577,10
1112.0570023609055,3327.2832346524337,10
1115.6058513845408,3337.0353686551534,10
1141.9451867248058,3316.8338308353664,10
1106.7998552836855,3338.822640173724,10
1107.4115359915465,3321.314455988302,10
1118.7919713038032,3318.77213678749,10
1145.8577818140943,3321.0003277288442,10
1123.4586947717298,3323.881229763929,10
1100.0981940853146,3340.35996044788,10
1101.0570174538886,3340.0091452047295,10
164.2593264544706,646.0538077780345,11
164.11010330603156,694.0587102956516,11
168.41743706296626,674.4711132529915,11
165.64599460882778,665.630862738161,11
171.9078455062739,672.359931536605,11
150.76790466506085,676.5101002305147,11
177.01902895336804,688.0068291790348,11
180.46422431897008,678.1728064258311,11
172.7373178827363,660.6419812570427,11
176.76315308091873,673.6590407100576,11
197.87049418465446,664.5432478813254,11
186.88506530681536,650.2591334510535,11
1808.801554921606,3671.5117035113362,12
1831.4556988400236,3658.94362883365,12
1809.238500774681,3688.9328957266457,12
1814.6547135819822,3646.0020463476008,12
1798.1710837122719,3680.603487445045,12
1809.420852071671,3666.537665476571,12
1817.9471597922436,3649.542301403816,12
1783.7170842789928,3672.183457898587,12
1825.5197905769737,3660.7856136125765,12
1801.1382138251438,3686.979498534962,12
1806.8731193695978,3658.5051260321693,12
1801.3634321766647,3662.850182598008,12
2450.55572973369,2150.8378506513395,13
2443.3836125362927,2155.5859956330532,13
2477.2101010891997,2153.8670063934446,13
2454.9797403895172,2139.775469068259,13
2462.10505684076,2146.647493961426,13
2468.851310740609,2152.74160049302,13
2453.8296857609826,2154.2709764011497,13
2462.352682062329,2148.9898224239737,13
2472.051535097052,2162.147828127706,13
2465.6215153526023,2153.24283414,13
2463.112346869549,2158.630187257721,13
2462.4250694738876,2167.249039892424,13
955.7276978243675,3059.6005644687802,14
989.9656091933341,3062.9929100285094,14
966.5971971391053,3043.2227576575806,14
959.0254457719637,3041.7050038055368,14
960.5472200180294,3029.055224417013,14
958.5092243164271,3015.748905534724,14
968.6799602808582,3043.6899348225834,14
989.2165988004645,3044.149704663176,14
981.3704315135169,3024.5269832529243,14
990.7632140479665,3050.412516742941,14
937.924115106342,3036.349997882756,14
960.7654086062639,3047.132978307105,14
823.3648881881435,3078.793727799805,15
823.413245532531,3108.6041950145623,15
836.9064044773925,3083.4238984355347,15
837.7056989813025,3065.50991632381,15
844.8420346066802,3093.3908259546774,15
862.2721777801243,3078.8282431628704,15
837.0248714055256,3074.4596841976568,15
845.4101607109012,3082.9307509359483,15
847.4020920752914,3069.4672424272853,15
835.1806578572046,3092.2874352518756,15
858.3590695883578,3118.1436436489057,15
845.4337226963645,3069.3684140476744,15
1324.7671171679328,2815.0118952200373,16
1331.9418983634898,2842.5249076017208,16
1322.7764116856804,2825.87332678137,16
1331.7664804375283,2834.294630116472,16
1323.2226345055067,2843.1060847026347,16
1332.8258043397373,2833.422617055226,16
1350.9077566403514,2832.364519629921,16
1334.4517599383946,2836.5770866292605,16
1335.6243143847287,2837.680661058815,16
1339.1919803538117,2829.371409855275,16
1334.2075443759525,2836.7463216265883,16
1318.0094453209706,2837.1399027447073,16
2522.9512351563744,2655.8792132460508,17
2548.915069961306,2658.065856600228,17
2511.24951141142,2660.5764473528425,17
2529.1881385129495,2658.47924466788,17
2526.248942794846,2655.761792591806,17
2526.687935092337,2675.5471481312584,17
2508.5448605443958,2652.952347046802,17
2526.845052039116,2656.226800419355,17
2503.9131628110895,2663.011724077672,17
2537.3409318216686,2664.233525884824,17
2523.41970380211,2654.621061955744,17
2539.7686103653814,2652.8836321568056,17
2730.2559851104834,2950.158565069854,18
2757.7139162358567,2953.514917379636,18
2751.2231255898537,2924.86340844789,18
2740.924596192493,2935.347338945854,18
2740.7156633640466,2955.7299617276344,18
2735.4657956612164,2949.247739826528,18
2730.2806969455496,2931.1935053206175,18
2748.1072984867715,2958.329008775518,18
2732.5456120071685,2965.4048601889845,18
2739.7748878796856,2952.34578195287,18
2734.048734449604,2948.7262049079477,18
2735.4905228646594,2947.2752265602408,18
1559.3975275514624,2712.075645816446,19
1547.5926547059162,2747.4761468680713,19
1545.0347832806538,2725.831004238433,19
1547.0564626682215,2736.119955773676,19
1543.9125955178229,2730.4385904689602,19
1566.4180115953375,2735.836600493008,19
1570.298141275908,2735.373872532647,19
1560.2675418546187,2712.269355812162,19
1536.3198354366134,2735.1145092393626,19
1516.8949928542122,2733.4607522170686,19
1537.203625086021,2716.134971049161,19
1556.309166621336,2715.7456545208083,19
223.90095903934167,1039.8777770112122,20
235.92158834325218,1018.8811158608655,20
228.92062031424322,1059.365636858497,20
220.95453604207185,1037.6982763358185,20
232.7166393058492,1035.7937846596726,20
214.89152884924627,1043.0239644664243,20
219.91376098317366,1046.6401464676871,20
230.24682033766538,1017.0662998014411,20
220.1029891890071,1038.6238564583475,20
229.25854329221607,1032.5882340167027,20
200.52296509025498,1023.732890365109,20
226.74729500504003,1035.6740650692843,20
996.2899589271525,598.6117459459698,21
977.4367848841516,617.160609901494,21
996.5344339282228,590.4697694672543,21
988.9747599424936,588.6579257352927,21
991.0797981262104,600.8743926706072,21
984.3782238077489,591.1392662814598,21
989.7886157768272,583.7322212639057,21
996.0415617100978,605.6183765150096,21
1002.8431666163183,583.8513799864603,21
977.2978545874909,614.9539640134225,21
999.9997854332354,602.937891070734,21
991.4032184598262,584.6762923867828,21
2641.9901125557544,3533.236424978186,22
2659.5335181256232,3522.286102532789,22
2648.6062651984275,3512.744913658423,22
2668.4127650159535,3533.3058735130085,22
2665.323728690882,3515.31858246107,22
2643.475392909612,3526.735299324207,22
2660.987983965981,3511.181295201102,22
2668.212968433212,3502.2025771018616,22
2676.0299808925365,3514.1578230237064,22
2644.9882993917195,3502.166052044166,22
2659.8852283404353,3507.930750940175,22
2667.207630196021,3526.8881344437054,22
1415.8794927031117,535.686725647808,23
1422.0676591319232,510.3848077148132,23
1403.2233754500096,507.58987778884904,23
1401.8916436683148,538.9356776869383,23
1411.5813542852165,516.9161727531148,23
1410.887327699174,524.8877680387891,23
1405.317880166725,522.1736523825394,23
1405.1086546622687,512.7813338434124,23
1408.6800572944358,520.3200259327781,23
1398.992913400613,520.7339122881501,23
1411.462090823767,517.7578778519162,23
1390.967702733872,537.1427203639495,23
1095.0533835908127,2264.716128134646,24
1072.8621583176746,2294.5669552138347,24
1093.0950718962488,2277.6820169751454,24
1093.460627918181,2271.9548238179145,24
1120.4058182205642,2282.507044868547,24
1089.5828392655053,2285.06454052175,24
1093.715251954914,2277.517036699954,24
1094.3296863920564,2262.8853620590453,24
1106.2379282353859,2293.6612446627983,24
1103.5042593265805,2277.0836401008314,24
1091.136517292607,2275.5469669926615,24
1107.8128053389714,2288.5243157069585,24
3562.019895513606,844.6823525928087,25
3554.4286921894604,823.5339843469852,25
3585.755918341121,862.5146575102667,25
3549.418701202078,854.9517717385583,25
3576.313979769529,836.2654460279738,25
3586.9557392126726,842.5522366196656,25
3566.6783110493766,870.4243222272586,25
3557.7745263733977,833.9187294661411,25
3567.8670641326416,845.1649779107017,25
3569.4331482438524,833.3966463126358,25
3566.674203875315,838.7655631506843,25
3565.7642071967043,850.6045995100347,25
937.5811737575656,1779.0928106079682,26
953.5805919025869,1758.967390173677,26
957.8814821217127,1748.8470397862254,26
986.6694324414533,1756.4827386632685,26
961.8127766392216,1762.3112374399216,26
947.1503543468338,1749.1041478308819,26
934.9791935830993,1767.1756086296748,26
952.5902349080899,1751.37921999533,26
974.2939630239449,1781.6057975059748,26
959.9403433945656,1759.7504166650922,26
970.5841459355058,1741.951391502337,26
950.0021955525747,1756.9934585056408,26
3025.8682579945335,2011.8523678891343,27
3039.1688160955773,1968.990212758997,27
3047.910494132196,2022.3054373333248,27
3062.4136782573373,1978.3429402884956,27
3034.918909383303,1988.7119134752888,27
3037.722317607963,1966.8880432503233,27
3028.5216740352075,2005.2265768419265,27
3048.2318277065165,1992.9447397566248,27
3038.628678134987,1994.1216413033633,27
3044.0779699067853,2000.282930852041,27
3063.0038244021716,1982.8652363966141,27
3039.183686179758,1993.0382666947544,27
3075.773388604814,3922.703475069792,28
3085.7775077035744,3956.7452800582896,28
3070.4437339896886,3953.8155444677454,28
3082.5239757843797,3953.0432926146323,28
3076.241008647128,3966.163557668227,28
3079.632327559272,3940.6667468487294,28
3095.9143601549363,3963.0796874047974,28
3091.9571410948274,3939.867310222065,28
3079.0629843090073,3960.631853005119,28
3087.668429125196,3952.916704226567,28
3076.4295430405236,3946.560890553383,28
3084.1045894287618,3958.6888960550878,28
3024.454052718355,2228.4230752505023,29
3030.1113371744436,2209.1846365301,29
3037.6524502707075,2213.9448127131704,29
3005.640415715124,2234.055833611627,29
3020.290204545783,2194.561521114337,29
3016.6745417284274,2215.1939207469622,29
3032.887104724272,2195.9115302027776,29
3035.941707954072,2209.9591045366187,29
2998.6098313970424,2218.770776416159,29
3016.6217427366605,2210.424895945396,29
3026.1038473699973,2229.527020190521,29
3013.9566306045085,2204.3990904352027,29
2235.233920153369,1364.5851125032464,30
2230.355675753007,1375.9614686378693,30
2243.8018482235348,1340.5991509536543,30
2247.567881698629,1353.8008075701778,30
2231.0231000694066,1356.3852286926926,30
2226.881752728933,1351.3405165173515,30
2215.4595433746035,1352.3337185099329,30
2229.727147377244,1348.1424826703494,30
2244.7941715235893,1370.0910831747065,30
2211.571104336712,1375.9363423256113,30
2232.7587998539593,1346.1636086406988,30
2231.6658520080928,1327.9904628796737,30
3458.0848025091545,1087.3284457581012,31
3472.4868577084217,1114.4432107328325,31
3467.986593051249,1091.9489803456613,31
3466.190839664208,1105.03855544165,31
3483.3225875961684,1063.2642793006537,31
3443.2940513496674,1094.1235230755242,31
3455.8855450472547,1083.0333302976821,31
3453.3771389801004,1107.81587113745,31
3454.5823643419294,1069.5604527684225,31
3474.5587685428295,1110.2833127833983,31
3467.187181128303,1092.912290287755,31
3485.9376354120295,1073.9504540973896,31
1926.9630131005956,694.7521333142232,32
1943.6720404360417,704.8824627194198,32
1927.5449565530305,661.6577372541738,32
1939.980885026621,689.3384427487129,32
1910.9251659169083,704.4380658944267,32
1915.2393101218142,664.0658746274026,32
1936.677239440535,697.0895236254765,32
1927.2180770096093,689.5374053442035,32
1941.1725133367759,686.128679573913,32
1905.1676857092405,674.6645102103954,32
1945.952931754507,683.6200115990457,32
1927.6350223437514,685.07777623673,32
2286.159662339586,3966.4841978661902,33
2260.5906561627976,3947.3926302385994,33
2256.833170831051,3972.321559228689,33
2258.443758720754,3950.7700804097094,33
2279.0432875403444,3950.1400248593072,33
2273.7182677922706,3937.5260992655026,33
2279.02198341159,3923.0845963688644,33
2269.8875425354036,3948.3146419003724,33
2266.487316218355,3932.7522004108664,33
2269.4970941284214,3939.4518742627615,33
2247.793915071061,3943.5688432247384,33
