"","x"
"1",1
"2",1
"3",1
"4",1
"5",1
"6",1
"7",1
"8",1
"9",1
"10",1
"11",1
"12",1
"13",0
"14",2
"15",2
"16",2
"17",2
"18",2
"19",2
"20",2
"21",2
"22",2
"23",2
"24",2
"25",2
"26",2
"27",2
"28",2
"29",3
"30",3
"31",3
"32",3
"33",3
"34",3
"35",3
"36",3
"37",3
"38",3
"39",3
"40",3
"41",3
"42",3
"43",3
"44",3
"45",3
"46",3
"47",3
"48",3
"49",3
"50",3
"51",3
"52",3
"53",3
"54",3
"55",3
"56",3
"57",3
"58",3
"59",3
"60",3
"61",3
"62",3
"63",3
"64",3
"65",3
"66",4
"67",4
"68",4
"69",4
"70",4
"71",4
"72",4
"73",4
"74",4
"75",4
"76",4
"77",4
"78",4
"79",4
"80",4
"81",4
"82",4
"83",4
"84",4
"85",4
"86",4
"87",4
"88",4
"89",4
"90",4
"91",4
"92",4
"93",4
"94",4
"95",4
"96",4
"97",4
"98",5
"99",5
"100",5
"101",5
"102",5
"103",5
"104",5
"105",5
"106",5
"107",5
"108",5
"109",5
"110",5
"111",5
"112",5
"113",5
"114",5
"115",5
"116",5
"117",5
"118",5
"119",5
"120",5
"121",5
"122",5
"123",5
"124",5
"125",5
"126",5
"127",5
"128",6
"129",6
"130",6
"131",6
"132",6
"133",6
"134",6
"135",6
"136",6
"137",6
"138",6
"139",6
"140",6
"141",6
"142",6
"143",6
"144",6
"145",6
"146",6
"147",6
"148",6
"149",6
"150",6
"151",6
"152",6
"153",6
"154",6
"155",6
"156",7
"157",7
"158",7
"159",7
"160",7
"161",7
"162",7
"163",7
"164",7
"165",7
"166",7
"167",7
"168",7
"169",7
"170",7
"171",7
"172",7
"173",7
"174",7
"175",7
"176",7
"177",7
"178",7
"179",7
"180",7
"181",7
"182",7
"183",7
"184",7
"185",7
"186",7
"187",7
"188",7
"189",7
"190",7
"191",7
"192",8
"193",8
"194",8
"195",8
"196",8
"197",8
"198",8
"199",8
"200",8
"201",8
"202",8
"203",8
"204",8
"205",8
"206",8
"207",8
"208",8
"209",8
"210",8
"211",8
"212",8
"213",8
"214",8
"215",8
"216",8
"217",8
"218",8
"219",8
"220",8
"221",8
"222",8
"223",8
"224",8
"225",8
"226",9
"227",9
"228",9
"229",9
"230",9
"231",9
"232",9
"233",9
"234",9
"235",9
"236",9
"237",9
"238",9
"239",9
"240",9
"241",9
"242",9
"243",9
"244",9
"245",9
"246",9
"247",9
"248",9
"249",9
"250",9
"251",9
"252",9
"253",9
"254",9
"255",9
"256",10
"257",10
"258",10
"259",10
"260",10
"261",10
"262",10
"263",10
"264",10
"265",10
"266",10
"267",10
"268",10
"269",10
"270",10
"271",10
"272",10
"273",10
"274",10
"275",10
"276",10
"277",10
"278",10
"279",10
"280",10
"281",10
"282",10
"283",10
"284",10
"285",10
"286",10
"287",10
"288",10
"289",10
"290",10
"291",11
"292",11
"293",11
"294",11
"295",11
"296",11
"297",11
"298",11
"299",11
"300",11
"301",11
"302",11
"303",11
"304",11
"305",11
"306",11
"307",11
"308",11
"309",11
"310",11
"311",11
"312",11
"313",11
"314",11
"315",11
"316",11
"317",11
"318",11
"319",11
"320",11
"321",12
"322",12
"323",12
"324",12
"325",12
"326",12
"327",12
"328",12
"329",12
"330",12
"331",12
"332",12
"333",12
"334",12
"335",12
"336",12
"337",12
"338",12
"339",12
"340",12
"341",12
"342",12
"343",12
"344",12
"345",12
"346",12
"347",12
"348",12
"349",12
"350",12
"351",12
"352",12
"353",12
"354",12
"355",12
"356",12
"357",13
"358",13
"359",13
"360",13
"361",13
"362",13
"363",13
"364",13
"365",13
"366",13
"367",13
"368",13
"369",13
"370",13
"371",13
"372",13
"373",14
"374",14
"375",14
"376",14
"377",14
"378",14
"379",14
"380",14
"381",14
"382",14
"383",14
"384",14
"385",14
"386",14
"387",14
"388",14
"389",14
"390",14
"391",14
"392",14
"393",14
"394",14
"395",14
"396",14
"397",14
"398",14
"399",14
"400",14
"401",14
"402",14
"403",14
"404",14
"405",14
"406",14
"407",14
"408",15
"409",15
"410",15
"411",15
"412",15
"413",15
"414",15
"415",15
"416",15
"417",15
"418",15
"419",15
"420",15
"421",15
"422",16
"423",16
"424",16
"425",16
"426",16
"427",16
"428",16
"429",16
"430",16
"431",16
"432",16
"433",16
"434",16
"435",16
"436",16
"437",16
"438",16
"439",16
"440",16
"441",16
"442",16
"443",16
"444",16
"445",16
"446",16
"447",16
"448",17
"449",17
"450",17
"451",17
"452",17
"453",17
"454",17
"455",17
"456",17
"457",17
"458",17
"459",17
"460",17
"461",17
"462",17
"463",18
"464",18
"465",18
"466",18
"467",18
"468",18
"469",18
"470",18
"471",18
"472",18
"473",18
"474",18
"475",18
"476",18
"477",18
"478",18
"479",18
"480",18
"481",17
