"","x"
"1",1
"2",1
"3",1
"4",1
"5",1
"6",1
"7",1
"8",1
"9",1
"10",1
"11",1
"12",1
"13",2
"14",2
"15",2
"16",2
"17",2
"18",2
"19",2
"20",2
"21",2
"22",2
"23",2
"24",2
"25",3
"26",3
"27",3
"28",3
"29",3
"30",3
"31",3
"32",3
"33",3
"34",3
"35",3
"36",3
"37",4
"38",4
"39",4
"40",4
"41",4
"42",4
"43",4
"44",4
"45",4
"46",4
"47",4
"48",4
"49",5
"50",5
"51",5
"52",5
"53",5
"54",5
"55",5
"56",5
"57",5
"58",5
"59",5
"60",5
"61",6
"62",6
"63",6
"64",6
"65",6
"66",6
"67",6
"68",6
"69",6
"70",6
"71",6
"72",6
"73",7
"74",7
"75",7
"76",7
"77",7
"78",7
"79",7
"80",7
"81",7
"82",7
"83",7
"84",7
"85",8
"86",8
"87",8
"88",8
"89",8
"90",8
"91",8
"92",8
"93",8
"94",8
"95",8
"96",8
"97",9
"98",9
"99",9
"100",9
"101",9
"102",9
"103",9
"104",9
"105",9
"106",9
"107",9
"108",9
"109",8
"110",8
"111",8
"112",8
"113",8
"114",8
"115",8
"116",8
"117",8
"118",8
"119",8
"120",8
"121",10
"122",10
"123",10
"124",10
"125",10
"126",10
"127",10
"128",10
"129",10
"130",10
"131",10
"132",10
"133",11
"134",11
"135",11
"136",11
"137",11
"138",11
"139",11
"140",11
"141",11
"142",11
"143",11
"144",11
"145",12
"146",12
"147",12
"148",12
"149",12
"150",12
"151",12
"152",12
"153",12
"154",12
"155",12
"156",12
"157",13
"158",13
"159",13
"160",13
"161",13
"162",13
"163",13
"164",13
"165",13
"166",13
"167",13
"168",13
"169",14
"170",14
"171",14
"172",14
"173",14
"174",14
"175",14
"176",14
"177",14
"178",14
"179",14
"180",14
"181",15
"182",15
"183",15
"184",15
"185",15
"186",15
"187",15
"188",15
"189",15
"190",15
"191",15
"192",15
"193",16
"194",16
"195",16
"196",16
"197",16
"198",16
"199",16
"200",16
"201",16
"202",16
"203",16
"204",16
"205",17
"206",17
"207",17
"208",17
"209",17
"210",17
"211",17
"212",17
"213",17
"214",17
"215",17
"216",17
"217",18
"218",18
"219",18
"220",18
"221",18
"222",18
"223",18
"224",18
"225",18
"226",18
"227",18
"228",18
"229",19
"230",19
"231",19
"232",19
"233",19
"234",19
"235",19
"236",19
"237",19
"238",19
"239",19
"240",19
"241",20
"242",20
"243",20
"244",20
"245",20
"246",20
"247",20
"248",20
"249",20
"250",20
"251",20
"252",20
"253",21
"254",21
"255",21
"256",21
"257",21
"258",21
"259",21
"260",21
"261",21
"262",21
"263",21
"264",21
"265",22
"266",22
"267",22
"268",22
"269",22
"270",22
"271",22
"272",22
"273",22
"274",22
"275",22
"276",22
"277",23
"278",23
"279",23
"280",23
"281",23
"282",23
"283",23
"284",23
"285",23
"286",23
"287",23
"288",23
"289",24
"290",24
"291",24
"292",24
"293",24
"294",24
"295",24
"296",24
"297",24
"298",24
"299",24
"300",24
"301",25
"302",25
"303",25
"304",25
"305",25
"306",25
"307",25
"308",25
"309",25
"310",25
"311",25
"312",25
"313",26
"314",26
"315",26
"316",26
"317",26
"318",26
"319",26
"320",26
"321",26
"322",26
"323",26
"324",26
"325",27
"326",27
"327",27
"328",27
"329",27
"330",27
"331",27
"332",27
"333",27
"334",27
"335",27
"336",27
"337",28
"338",28
"339",28
"340",28
"341",28
"342",28
"343",28
"344",28
"345",28
"346",28
"347",28
"348",28
"349",29
"350",29
"351",29
"352",29
"353",29
"354",29
"355",29
"356",29
"357",29
"358",29
"359",29
"360",29
"361",30
"362",30
"363",30
"364",30
"365",30
"366",30
"367",30
"368",30
"369",30
"370",30
"371",30
"372",30
"373",31
"374",31
"375",31
"376",31
"377",31
"378",31
"379",31
"380",31
"381",31
"382",31
"383",31
"384",31
"385",32
"386",32
"387",32
"388",32
"389",32
"390",32
"391",32
"392",32
"393",32
"394",32
"395",32
"396",32
"397",33
"398",33
"399",33
"400",33
"401",33
"402",33
"403",33
"404",33
"405",33
"406",33
"407",33
"408",33
"409",34
"410",34
"411",34
"412",34
"413",34
"414",34
"415",34
"416",34
"417",34
"418",34
"419",34
"420",34
"421",35
"422",35
"423",35
"424",35
"425",35
"426",35
"427",35
"428",35
"429",35
"430",35
"431",35
"432",35
"433",36
"434",36
"435",36
"436",36
"437",36
"438",36
"439",36
"440",36
"441",36
"442",36
"443",36
"444",36
"445",37
"446",37
"447",37
"448",37
"449",37
"450",37
"451",37
"452",37
"453",37
"454",37
"455",37
"456",37
"457",38
"458",38
"459",38
"460",38
"461",38
"462",38
"463",38
"464",38
"465",38
"466",38
"467",38
"468",38
"469",39
"470",39
"471",39
"472",39
"473",39
"474",39
"475",39
"476",39
"477",39
"478",39
"479",39
"480",39
"481",0
