"","x"
"1",1
"2",1
"3",1
"4",1
"5",1
"6",1
"7",1
"8",1
"9",1
"10",1
"11",1
"12",1
"13",1
"14",1
"15",1
"16",1
"17",1
"18",1
"19",1
"20",1
"21",1
"22",1
"23",1
"24",1
"25",1
"26",1
"27",2
"28",2
"29",2
"30",2
"31",2
"32",2
"33",2
"34",2
"35",2
"36",2
"37",2
"38",2
"39",2
"40",2
"41",3
"42",3
"43",3
"44",3
"45",3
"46",3
"47",3
"48",3
"49",3
"50",3
"51",3
"52",3
"53",3
"54",3
"55",3
"56",3
"57",3
"58",3
"59",3
"60",3
"61",3
"62",3
"63",3
"64",3
"65",3
"66",3
"67",3
"68",3
"69",3
"70",3
"71",3
"72",3
"73",3
"74",3
"75",3
"76",3
"77",3
"78",4
"79",4
"80",4
"81",4
"82",4
"83",4
"84",4
"85",4
"86",4
"87",4
"88",4
"89",4
"90",4
"91",4
"92",4
"93",4
"94",4
"95",4
"96",4
"97",4
"98",4
"99",4
"100",4
"101",4
"102",4
"103",4
"104",4
"105",4
"106",4
"107",4
"108",4
"109",4
"110",5
"111",5
"112",5
"113",5
"114",5
"115",5
"116",5
"117",5
"118",5
"119",5
"120",6
"121",6
"122",6
"123",6
"124",6
"125",6
"126",6
"127",6
"128",6
"129",6
"130",6
"131",6
"132",6
"133",6
"134",6
"135",6
"136",6
"137",6
"138",6
"139",6
"140",6
"141",6
"142",7
"143",7
"144",7
"145",7
"146",7
"147",7
"148",7
"149",7
"150",7
"151",7
"152",7
"153",7
"154",7
"155",7
"156",7
"157",7
"158",7
"159",7
"160",7
"161",7
"162",7
"163",7
"164",7
"165",7
"166",8
"167",8
"168",8
"169",8
"170",8
"171",8
"172",8
"173",8
"174",8
"175",8
"176",8
"177",8
"178",8
"179",8
"180",8
"181",8
"182",8
"183",8
"184",8
"185",9
"186",9
"187",9
"188",9
"189",9
"190",9
"191",9
"192",9
"193",9
"194",9
"195",9
"196",9
"197",9
"198",9
"199",9
"200",9
"201",9
"202",9
"203",9
"204",9
"205",9
"206",9
"207",9
"208",9
"209",9
"210",9
"211",9
"212",9
"213",9
"214",9
"215",9
"216",9
"217",9
"218",9
"219",10
"220",10
"221",10
"222",10
"223",10
"224",10
"225",10
"226",10
"227",10
"228",10
"229",10
"230",10
"231",10
"232",10
"233",10
"234",10
"235",10
"236",10
"237",10
"238",10
"239",10
"240",11
"241",11
"242",11
"243",11
"244",11
"245",11
"246",11
"247",11
"248",11
"249",11
"250",11
"251",11
"252",11
"253",11
"254",11
"255",11
"256",11
"257",11
"258",11
"259",11
"260",11
"261",11
"262",11
"263",11
"264",12
"265",12
"266",12
"267",12
"268",12
"269",12
"270",12
"271",12
"272",12
"273",12
"274",12
"275",12
"276",12
"277",12
"278",12
"279",12
"280",12
"281",12
"282",13
"283",13
"284",13
"285",13
"286",13
"287",13
"288",13
"289",13
"290",13
"291",13
"292",13
"293",14
"294",14
"295",14
"296",14
"297",14
"298",14
"299",14
"300",14
"301",14
"302",14
"303",14
"304",14
"305",14
"306",14
"307",14
"308",14
"309",14
"310",14
"311",14
"312",15
"313",15
"314",15
"315",15
"316",15
"317",15
"318",15
"319",15
"320",15
"321",15
"322",15
"323",15
"324",15
"325",15
"326",15
"327",15
"328",15
"329",15
"330",15
"331",15
"332",15
"333",15
"334",15
"335",15
"336",15
"337",15
"338",15
"339",15
"340",15
"341",15
"342",16
"343",16
"344",16
"345",16
"346",16
"347",16
"348",16
"349",16
"350",16
"351",16
"352",16
"353",16
"354",16
"355",16
"356",16
"357",16
"358",16
"359",16
"360",16
"361",16
"362",16
"363",16
"364",16
"365",16
"366",16
"367",16
"368",16
"369",16
"370",16
"371",16
"372",16
"373",16
"374",16
"375",16
"376",17
"377",17
"378",17
"379",17
"380",17
"381",17
"382",17
"383",17
"384",17
"385",17
"386",17
"387",17
"388",17
"389",17
"390",17
"391",17
"392",17
"393",17
"394",17
"395",17
"396",17
"397",17
"398",17
"399",17
"400",17
"401",17
"402",17
"403",17
"404",17
"405",17
"406",17
"407",18
"408",18
"409",18
"410",18
"411",18
"412",18
"413",18
"414",18
"415",18
"416",18
"417",18
"418",19
"419",19
"420",19
"421",19
"422",19
"423",19
"424",19
"425",19
"426",19
"427",19
"428",19
"429",19
"430",19
"431",19
"432",19
"433",19
"434",19
"435",19
"436",19
"437",20
"438",20
"439",20
"440",20
"441",20
"442",20
"443",20
"444",20
"445",20
"446",20
"447",20
"448",20
"449",20
"450",20
"451",20
"452",20
"453",20
"454",20
"455",20
"456",20
"457",21
"458",21
"459",21
"460",21
"461",21
"462",21
"463",21
"464",21
"465",21
"466",21
"467",21
"468",21
"469",21
"470",21
"471",21
"472",21
"473",21
"474",21
"475",21
"476",21
"477",21
"478",21
"479",21
"480",21
"481",21
