"","x"
"1",1
"2",1
"3",1
"4",1
"5",1
"6",1
"7",1
"8",1
"9",1
"10",1
"11",1
"12",1
"13",1
"14",1
"15",1
"16",1
"17",1
"18",1
"19",1
"20",1
"21",1
"22",1
"23",1
"24",1
"25",1
"26",1
"27",1
"28",1
"29",1
"30",1
"31",1
"32",1
"33",1
"34",1
"35",2
"36",2
"37",2
"38",2
"39",2
"40",2
"41",2
"42",2
"43",2
"44",2
"45",2
"46",2
"47",2
"48",2
"49",2
"50",2
"51",2
"52",2
"53",2
"54",2
"55",3
"56",3
"57",3
"58",3
"59",3
"60",3
"61",3
"62",3
"63",3
"64",3
"65",3
"66",3
"67",3
"68",3
"69",3
"70",3
"71",3
"72",4
"73",4
"74",4
"75",4
"76",4
"77",4
"78",4
"79",4
"80",4
"81",4
"82",5
"83",5
"84",5
"85",5
"86",5
"87",5
"88",5
"89",5
"90",5
"91",5
"92",5
"93",5
"94",5
"95",5
"96",5
"97",5
"98",5
"99",5
"100",5
"101",5
"102",6
"103",6
"104",6
"105",6
"106",6
"107",6
"108",6
"109",6
"110",6
"111",6
"112",6
"113",6
"114",6
"115",6
"116",6
"117",6
"118",6
"119",6
"120",6
"121",6
"122",6
"123",6
"124",6
"125",6
"126",6
"127",6
"128",6
"129",6
"130",6
"131",6
"132",6
"133",6
"134",6
"135",6
"136",7
"137",7
"138",7
"139",7
"140",7
"141",7
"142",7
"143",7
"144",7
"145",7
"146",7
"147",7
"148",7
"149",7
"150",7
"151",7
"152",7
"153",7
"154",7
"155",7
"156",7
"157",7
"158",7
"159",7
"160",7
"161",7
"162",7
"163",7
"164",7
"165",7
"166",7
"167",7
"168",7
"169",7
"170",7
"171",7
"172",7
"173",7
"174",7
"175",8
"176",8
"177",8
"178",8
"179",8
"180",8
"181",8
"182",8
"183",8
"184",8
"185",8
"186",8
"187",8
"188",8
"189",8
"190",8
"191",8
"192",8
"193",8
"194",8
"195",8
"196",8
"197",8
"198",8
"199",8
"200",8
"201",8
"202",8
"203",9
"204",9
"205",9
"206",9
"207",9
"208",9
"209",9
"210",9
"211",9
"212",9
"213",9
"214",9
"215",9
"216",9
"217",9
"218",9
"219",9
"220",9
"221",9
"222",9
"223",9
"224",9
"225",9
"226",9
"227",9
"228",9
"229",9
"230",9
"231",9
"232",9
"233",9
"234",9
"235",9
"236",9
"237",9
"238",9
"239",9
"240",9
"241",10
"242",10
"243",10
"244",10
"245",10
"246",10
"247",10
"248",10
"249",10
"250",10
"251",10
"252",10
"253",10
"254",10
"255",10
"256",10
"257",10
"258",10
"259",11
"260",11
"261",11
"262",11
"263",11
"264",11
"265",11
"266",11
"267",11
"268",11
"269",11
"270",11
"271",11
"272",11
"273",12
"274",12
"275",12
"276",12
"277",12
"278",12
"279",12
"280",12
"281",12
"282",12
"283",12
"284",12
"285",12
"286",12
"287",12
"288",12
"289",12
"290",12
"291",12
"292",12
"293",13
"294",13
"295",13
"296",13
"297",13
"298",13
"299",13
"300",13
"301",13
"302",13
"303",13
"304",13
"305",13
"306",13
"307",13
"308",13
"309",13
"310",13
"311",13
"312",13
"313",13
"314",13
"315",13
"316",13
"317",14
"318",14
"319",14
"320",14
"321",14
"322",14
"323",14
"324",14
"325",14
"326",14
"327",14
"328",14
"329",14
"330",15
"331",15
"332",15
"333",15
"334",15
"335",15
"336",15
"337",15
"338",15
"339",15
"340",15
"341",15
"342",15
"343",15
"344",15
"345",15
"346",15
"347",15
"348",16
"349",16
"350",16
"351",16
"352",16
"353",16
"354",16
"355",16
"356",16
"357",16
"358",16
"359",16
"360",16
"361",16
"362",16
"363",16
"364",16
"365",16
"366",16
"367",17
"368",17
"369",17
"370",17
"371",17
"372",17
"373",17
"374",17
"375",17
"376",17
"377",17
"378",17
"379",18
"380",18
"381",18
"382",18
"383",18
"384",18
"385",18
"386",18
"387",18
"388",18
"389",18
"390",18
"391",18
"392",18
"393",19
"394",19
"395",19
"396",19
"397",19
"398",19
"399",19
"400",19
"401",19
"402",19
"403",19
"404",19
"405",19
"406",19
"407",19
"408",19
"409",19
"410",19
"411",19
"412",19
"413",19
"414",19
"415",19
"416",19
"417",20
"418",20
"419",20
"420",20
"421",20
"422",20
"423",20
"424",20
"425",20
"426",20
"427",20
"428",20
"429",20
"430",20
"431",20
"432",20
"433",21
"434",21
"435",21
"436",21
"437",21
"438",21
"439",21
"440",21
"441",21
"442",21
"443",21
"444",21
"445",21
"446",21
"447",21
"448",21
"449",21
"450",21
"451",21
"452",21
"453",21
"454",21
"455",21
"456",21
"457",21
"458",21
"459",21
"460",21
"461",21
"462",21
"463",21
"464",21
"465",21
"466",21
"467",21
"468",22
"469",22
"470",22
"471",22
"472",22
"473",22
"474",22
"475",22
"476",22
"477",22
"478",22
"479",22
"480",22
"481",22
