"","x"
"1",1
"2",1
"3",1
"4",1
"5",1
"6",1
"7",1
"8",1
"9",1
"10",1
"11",1
"12",1
"13",1
"14",1
"15",1
"16",1
"17",1
"18",1
"19",1
"20",1
"21",1
"22",1
"23",1
"24",1
"25",1
"26",1
"27",2
"28",2
"29",2
"30",2
"31",2
"32",2
"33",2
"34",2
"35",2
"36",2
"37",2
"38",2
"39",2
"40",2
"41",2
"42",2
"43",2
"44",2
"45",2
"46",2
"47",2
"48",2
"49",2
"50",2
"51",2
"52",2
"53",2
"54",2
"55",2
"56",2
"57",2
"58",2
"59",2
"60",2
"61",3
"62",3
"63",3
"64",3
"65",3
"66",3
"67",3
"68",3
"69",3
"70",3
"71",3
"72",3
"73",3
"74",3
"75",3
"76",3
"77",3
"78",3
"79",3
"80",3
"81",3
"82",3
"83",4
"84",4
"85",4
"86",4
"87",4
"88",4
"89",4
"90",4
"91",4
"92",4
"93",4
"94",4
"95",4
"96",4
"97",4
"98",5
"99",5
"100",5
"101",5
"102",5
"103",5
"104",5
"105",5
"106",5
"107",5
"108",5
"109",5
"110",5
"111",5
"112",5
"113",5
"114",5
"115",5
"116",5
"117",5
"118",5
"119",5
"120",5
"121",5
"122",5
"123",5
"124",6
"125",6
"126",6
"127",6
"128",6
"129",6
"130",6
"131",6
"132",6
"133",6
"134",6
"135",6
"136",6
"137",6
"138",6
"139",6
"140",6
"141",6
"142",6
"143",6
"144",6
"145",7
"146",7
"147",7
"148",7
"149",7
"150",7
"151",7
"152",7
"153",7
"154",7
"155",7
"156",7
"157",7
"158",8
"159",8
"160",8
"161",8
"162",8
"163",8
"164",8
"165",8
"166",8
"167",8
"168",8
"169",8
"170",8
"171",8
"172",8
"173",8
"174",8
"175",8
"176",8
"177",8
"178",8
"179",9
"180",9
"181",9
"182",9
"183",9
"184",9
"185",9
"186",9
"187",9
"188",9
"189",9
"190",9
"191",9
"192",9
"193",9
"194",10
"195",10
"196",10
"197",10
"198",10
"199",10
"200",10
"201",10
"202",10
"203",10
"204",10
"205",10
"206",10
"207",10
"208",10
"209",10
"210",10
"211",10
"212",10
"213",10
"214",10
"215",10
"216",10
"217",10
"218",10
"219",10
"220",10
"221",10
"222",10
"223",10
"224",10
"225",11
"226",11
"227",11
"228",11
"229",11
"230",11
"231",11
"232",11
"233",11
"234",11
"235",11
"236",11
"237",11
"238",11
"239",11
"240",12
"241",12
"242",12
"243",12
"244",12
"245",12
"246",12
"247",12
"248",12
"249",12
"250",12
"251",12
"252",12
"253",12
"254",12
"255",13
"256",13
"257",13
"258",13
"259",13
"260",13
"261",13
"262",13
"263",13
"264",13
"265",13
"266",13
"267",13
"268",13
"269",13
"270",13
"271",13
"272",13
"273",13
"274",13
"275",13
"276",13
"277",14
"278",14
"279",14
"280",14
"281",14
"282",14
"283",14
"284",14
"285",14
"286",14
"287",14
"288",14
"289",14
"290",14
"291",14
"292",14
"293",14
"294",14
"295",14
"296",14
"297",14
"298",14
"299",14
"300",14
"301",14
"302",14
"303",14
"304",14
"305",14
"306",14
"307",14
"308",14
"309",14
"310",14
"311",14
"312",14
"313",14
"314",15
"315",15
"316",15
"317",15
"318",15
"319",15
"320",15
"321",15
"322",15
"323",15
"324",15
"325",15
"326",15
"327",15
"328",15
"329",15
"330",15
"331",15
"332",15
"333",15
"334",15
"335",15
"336",15
"337",15
"338",15
"339",15
"340",15
"341",15
"342",15
"343",16
"344",16
"345",16
"346",16
"347",16
"348",16
"349",16
"350",16
"351",16
"352",16
"353",16
"354",16
"355",16
"356",16
"357",16
"358",16
"359",16
"360",17
"361",17
"362",17
"363",17
"364",17
"365",17
"366",17
"367",17
"368",17
"369",17
"370",17
"371",17
"372",17
"373",17
"374",17
"375",17
"376",17
"377",17
"378",17
"379",17
"380",17
"381",17
"382",17
"383",17
"384",17
"385",17
"386",17
"387",17
"388",17
"389",17
"390",17
"391",17
"392",18
"393",18
"394",18
"395",18
"396",18
"397",18
"398",18
"399",18
"400",18
"401",18
"402",18
"403",18
"404",19
"405",19
"406",19
"407",19
"408",19
"409",19
"410",19
"411",19
"412",19
"413",19
"414",19
"415",19
"416",19
"417",19
"418",19
"419",19
"420",19
"421",19
"422",19
"423",20
"424",20
"425",20
"426",20
"427",20
"428",20
"429",20
"430",20
"431",20
"432",20
"433",20
"434",20
"435",20
"436",20
"437",20
"438",20
"439",20
"440",20
"441",20
"442",20
"443",20
"444",20
"445",20
"446",20
"447",20
"448",20
"449",21
"450",21
"451",21
"452",21
"453",21
"454",21
"455",21
"456",21
"457",21
"458",21
"459",21
"460",21
"461",21
"462",22
"463",22
"464",22
"465",22
"466",22
"467",22
"468",22
"469",22
"470",22
"471",22
"472",22
"473",22
"474",22
"475",22
"476",22
"477",22
"478",22
"479",22
"480",22
"481",22
