"","x"
"1",1
"2",1
"3",1
"4",1
"5",1
"6",1
"7",1
"8",1
"9",1
"10",1
"11",1
"12",1
"13",1
"14",1
"15",1
"16",1
"17",1
"18",1
"19",1
"20",1
"21",1
"22",1
"23",1
"24",1
"25",1
"26",1
"27",1
"28",1
"29",1
"30",1
"31",1
"32",1
"33",1
"34",2
"35",2
"36",2
"37",2
"38",2
"39",2
"40",2
"41",2
"42",2
"43",2
"44",2
"45",2
"46",2
"47",2
"48",3
"49",3
"50",3
"51",3
"52",3
"53",3
"54",3
"55",3
"56",3
"57",3
"58",3
"59",3
"60",3
"61",3
"62",3
"63",4
"64",4
"65",4
"66",4
"67",4
"68",4
"69",4
"70",4
"71",4
"72",4
"73",4
"74",4
"75",4
"76",4
"77",4
"78",4
"79",4
"80",4
"81",4
"82",4
"83",4
"84",4
"85",4
"86",4
"87",5
"88",5
"89",5
"90",5
"91",5
"92",5
"93",5
"94",5
"95",5
"96",5
"97",5
"98",5
"99",5
"100",5
"101",5
"102",5
"103",5
"104",5
"105",5
"106",5
"107",5
"108",5
"109",5
"110",6
"111",6
"112",6
"113",6
"114",6
"115",6
"116",6
"117",6
"118",6
"119",6
"120",6
"121",6
"122",6
"123",6
"124",6
"125",6
"126",6
"127",6
"128",6
"129",6
"130",6
"131",6
"132",6
"133",6
"134",6
"135",6
"136",6
"137",6
"138",6
"139",6
"140",6
"141",6
"142",6
"143",6
"144",6
"145",7
"146",7
"147",7
"148",7
"149",7
"150",7
"151",7
"152",7
"153",7
"154",7
"155",7
"156",7
"157",7
"158",7
"159",7
"160",7
"161",7
"162",7
"163",7
"164",7
"165",7
"166",7
"167",7
"168",7
"169",7
"170",7
"171",7
"172",7
"173",7
"174",8
"175",8
"176",8
"177",8
"178",8
"179",8
"180",8
"181",8
"182",8
"183",8
"184",8
"185",8
"186",8
"187",8
"188",8
"189",8
"190",8
"191",8
"192",8
"193",8
"194",8
"195",8
"196",8
"197",8
"198",8
"199",8
"200",8
"201",8
"202",8
"203",8
"204",8
"205",8
"206",8
"207",8
"208",9
"209",9
"210",9
"211",9
"212",9
"213",9
"214",9
"215",9
"216",9
"217",9
"218",9
"219",9
"220",9
"221",9
"222",9
"223",9
"224",9
"225",9
"226",9
"227",10
"228",10
"229",10
"230",10
"231",10
"232",10
"233",10
"234",10
"235",10
"236",10
"237",10
"238",10
"239",10
"240",10
"241",10
"242",10
"243",10
"244",10
"245",10
"246",10
"247",10
"248",10
"249",10
"250",10
"251",10
"252",10
"253",10
"254",10
"255",10
"256",10
"257",10
"258",10
"259",10
"260",10
"261",10
"262",10
"263",10
"264",10
"265",11
"266",11
"267",11
"268",11
"269",11
"270",11
"271",11
"272",11
"273",11
"274",11
"275",11
"276",11
"277",11
"278",11
"279",11
"280",11
"281",11
"282",11
"283",11
"284",11
"285",11
"286",11
"287",11
"288",11
"289",11
"290",11
"291",11
"292",11
"293",11
"294",11
"295",11
"296",11
"297",12
"298",12
"299",12
"300",12
"301",12
"302",12
"303",12
"304",12
"305",12
"306",12
"307",12
"308",12
"309",12
"310",12
"311",12
"312",12
"313",12
"314",12
"315",12
"316",12
"317",12
"318",12
"319",12
"320",12
"321",12
"322",12
"323",12
"324",12
"325",12
"326",12
"327",12
"328",12
"329",12
"330",12
"331",12
"332",12
"333",12
"334",12
"335",13
"336",13
"337",13
"338",13
"339",13
"340",13
"341",13
"342",13
"343",13
"344",13
"345",13
"346",13
"347",13
"348",13
"349",13
"350",13
"351",13
"352",13
"353",13
"354",13
"355",13
"356",13
"357",13
"358",13
"359",13
"360",13
"361",13
"362",13
"363",13
"364",13
"365",13
"366",13
"367",13
"368",13
"369",13
"370",13
"371",13
"372",13
"373",14
"374",14
"375",14
"376",14
"377",14
"378",14
"379",14
"380",14
"381",14
"382",14
"383",14
"384",14
"385",14
"386",14
"387",14
"388",14
"389",14
"390",14
"391",14
"392",14
"393",14
"394",14
"395",14
"396",14
"397",14
"398",14
"399",15
"400",15
"401",15
"402",15
"403",15
"404",15
"405",15
"406",15
"407",15
"408",15
"409",15
"410",15
"411",15
"412",15
"413",15
"414",15
"415",15
"416",15
"417",15
"418",15
"419",15
"420",15
"421",15
"422",15
"423",15
"424",15
"425",15
"426",15
"427",15
"428",15
"429",15
"430",15
"431",15
"432",15
"433",16
"434",16
"435",16
"436",16
"437",16
"438",16
"439",16
"440",16
"441",16
"442",16
"443",16
"444",16
"445",16
"446",16
"447",16
"448",16
"449",16
"450",16
"451",16
"452",16
"453",16
"454",16
"455",16
"456",16
"457",16
"458",16
"459",16
"460",16
"461",16
"462",17
"463",17
"464",17
"465",17
"466",17
"467",17
"468",17
"469",17
"470",17
"471",17
"472",17
"473",17
"474",17
"475",17
"476",17
"477",17
"478",17
"479",17
"480",17
"481",17
