"","x"
"1",1
"2",1
"3",1
"4",1
"5",1
"6",1
"7",1
"8",1
"9",1
"10",1
"11",1
"12",1
"13",1
"14",1
"15",1
"16",1
"17",1
"18",1
"19",1
"20",1
"21",1
"22",1
"23",1
"24",1
"25",1
"26",1
"27",1
"28",2
"29",2
"30",2
"31",2
"32",2
"33",2
"34",2
"35",2
"36",2
"37",2
"38",2
"39",2
"40",2
"41",2
"42",2
"43",2
"44",2
"45",2
"46",2
"47",2
"48",2
"49",2
"50",2
"51",2
"52",2
"53",2
"54",2
"55",2
"56",2
"57",2
"58",2
"59",2
"60",2
"61",3
"62",3
"63",3
"64",3
"65",3
"66",3
"67",3
"68",3
"69",3
"70",3
"71",3
"72",3
"73",3
"74",3
"75",3
"76",3
"77",3
"78",3
"79",3
"80",3
"81",3
"82",3
"83",3
"84",3
"85",3
"86",3
"87",3
"88",3
"89",3
"90",3
"91",3
"92",3
"93",4
"94",4
"95",4
"96",4
"97",4
"98",4
"99",4
"100",4
"101",4
"102",4
"103",4
"104",4
"105",4
"106",4
"107",4
"108",4
"109",4
"110",4
"111",4
"112",4
"113",4
"114",4
"115",4
"116",4
"117",4
"118",4
"119",4
"120",4
"121",4
"122",4
"123",4
"124",4
"125",4
"126",5
"127",5
"128",5
"129",5
"130",5
"131",5
"132",5
"133",5
"134",5
"135",5
"136",5
"137",5
"138",5
"139",5
"140",5
"141",5
"142",5
"143",5
"144",5
"145",6
"146",6
"147",6
"148",6
"149",6
"150",6
"151",6
"152",6
"153",6
"154",6
"155",6
"156",6
"157",6
"158",6
"159",6
"160",6
"161",6
"162",6
"163",6
"164",6
"165",6
"166",7
"167",7
"168",7
"169",7
"170",7
"171",7
"172",7
"173",7
"174",7
"175",7
"176",7
"177",7
"178",7
"179",7
"180",7
"181",7
"182",7
"183",7
"184",7
"185",7
"186",7
"187",7
"188",7
"189",7
"190",7
"191",7
"192",7
"193",7
"194",7
"195",7
"196",8
"197",8
"198",8
"199",8
"200",8
"201",8
"202",8
"203",8
"204",8
"205",8
"206",8
"207",8
"208",8
"209",8
"210",8
"211",8
"212",8
"213",8
"214",8
"215",8
"216",8
"217",8
"218",8
"219",8
"220",8
"221",8
"222",8
"223",8
"224",8
"225",8
"226",9
"227",9
"228",9
"229",9
"230",9
"231",9
"232",9
"233",9
"234",9
"235",9
"236",9
"237",9
"238",9
"239",9
"240",9
"241",9
"242",9
"243",9
"244",10
"245",10
"246",10
"247",10
"248",10
"249",10
"250",10
"251",10
"252",10
"253",10
"254",11
"255",11
"256",11
"257",11
"258",11
"259",11
"260",11
"261",11
"262",11
"263",11
"264",11
"265",12
"266",12
"267",12
"268",12
"269",12
"270",12
"271",12
"272",12
"273",12
"274",12
"275",12
"276",12
"277",12
"278",12
"279",12
"280",12
"281",12
"282",12
"283",12
"284",12
"285",12
"286",12
"287",12
"288",12
"289",12
"290",12
"291",12
"292",12
"293",12
"294",12
"295",12
"296",12
"297",12
"298",12
"299",12
"300",12
"301",12
"302",12
"303",13
"304",13
"305",13
"306",13
"307",13
"308",13
"309",13
"310",13
"311",13
"312",13
"313",13
"314",13
"315",13
"316",13
"317",13
"318",13
"319",13
"320",13
"321",13
"322",13
"323",13
"324",13
"325",13
"326",13
"327",13
"328",13
"329",13
"330",14
"331",14
"332",14
"333",14
"334",14
"335",14
"336",14
"337",14
"338",14
"339",14
"340",14
"341",14
"342",14
"343",14
"344",14
"345",14
"346",14
"347",14
"348",14
"349",14
"350",14
"351",15
"352",15
"353",15
"354",15
"355",15
"356",15
"357",15
"358",15
"359",15
"360",15
"361",15
"362",15
"363",15
"364",15
"365",15
"366",15
"367",15
"368",15
"369",15
"370",15
"371",15
"372",15
"373",15
"374",15
"375",15
"376",15
"377",15
"378",15
"379",15
"380",15
"381",15
"382",16
"383",16
"384",16
"385",16
"386",16
"387",16
"388",16
"389",16
"390",16
"391",16
"392",16
"393",16
"394",16
"395",16
"396",16
"397",16
"398",16
"399",16
"400",16
"401",16
"402",16
"403",16
"404",16
"405",16
"406",17
"407",17
"408",17
"409",17
"410",17
"411",17
"412",17
"413",17
"414",17
"415",17
"416",17
"417",17
"418",17
"419",17
"420",17
"421",17
"422",17
"423",17
"424",17
"425",17
"426",17
"427",17
"428",17
"429",17
"430",17
"431",18
"432",18
"433",18
"434",18
"435",18
"436",18
"437",18
"438",18
"439",18
"440",18
"441",18
"442",18
"443",18
"444",18
"445",18
"446",18
"447",18
"448",18
"449",18
"450",18
"451",18
"452",18
"453",19
"454",19
"455",19
"456",19
"457",19
"458",19
"459",19
"460",19
"461",19
"462",19
"463",19
"464",19
"465",19
"466",20
"467",20
"468",20
"469",20
"470",20
"471",20
"472",20
"473",20
"474",20
"475",20
"476",20
"477",20
"478",20
"479",20
"480",20
"481",20
