"","x"
"1",1
"2",1
"3",1
"4",1
"5",1
"6",1
"7",1
"8",1
"9",1
"10",1
"11",1
"12",1
"13",1
"14",1
"15",1
"16",1
"17",1
"18",1
"19",1
"20",1
"21",1
"22",1
"23",1
"24",1
"25",1
"26",1
"27",1
"28",1
"29",1
"30",1
"31",2
"32",2
"33",2
"34",2
"35",2
"36",2
"37",2
"38",2
"39",2
"40",2
"41",2
"42",2
"43",2
"44",2
"45",2
"46",2
"47",3
"48",3
"49",3
"50",3
"51",3
"52",3
"53",3
"54",3
"55",3
"56",3
"57",3
"58",3
"59",4
"60",4
"61",4
"62",4
"63",4
"64",4
"65",4
"66",4
"67",4
"68",4
"69",4
"70",4
"71",4
"72",4
"73",4
"74",4
"75",4
"76",4
"77",4
"78",4
"79",4
"80",4
"81",4
"82",4
"83",4
"84",4
"85",4
"86",4
"87",4
"88",4
"89",4
"90",4
"91",5
"92",5
"93",5
"94",5
"95",5
"96",5
"97",5
"98",5
"99",5
"100",5
"101",5
"102",5
"103",5
"104",5
"105",5
"106",5
"107",5
"108",6
"109",6
"110",6
"111",6
"112",6
"113",6
"114",6
"115",6
"116",6
"117",6
"118",6
"119",6
"120",6
"121",6
"122",6
"123",6
"124",6
"125",6
"126",6
"127",6
"128",6
"129",6
"130",6
"131",6
"132",6
"133",6
"134",6
"135",6
"136",6
"137",6
"138",6
"139",6
"140",7
"141",7
"142",7
"143",7
"144",7
"145",7
"146",7
"147",7
"148",7
"149",7
"150",8
"151",8
"152",8
"153",8
"154",8
"155",8
"156",8
"157",8
"158",8
"159",8
"160",8
"161",8
"162",8
"163",8
"164",8
"165",8
"166",8
"167",8
"168",8
"169",8
"170",8
"171",8
"172",8
"173",8
"174",8
"175",8
"176",8
"177",8
"178",8
"179",8
"180",8
"181",8
"182",8
"183",8
"184",8
"185",8
"186",8
"187",9
"188",9
"189",9
"190",9
"191",9
"192",9
"193",9
"194",9
"195",9
"196",9
"197",9
"198",9
"199",9
"200",9
"201",9
"202",9
"203",9
"204",9
"205",9
"206",10
"207",10
"208",10
"209",10
"210",10
"211",10
"212",10
"213",10
"214",10
"215",10
"216",10
"217",10
"218",10
"219",10
"220",10
"221",10
"222",10
"223",10
"224",11
"225",11
"226",11
"227",11
"228",11
"229",11
"230",11
"231",11
"232",11
"233",11
"234",11
"235",11
"236",11
"237",11
"238",11
"239",11
"240",11
"241",11
"242",11
"243",11
"244",11
"245",11
"246",11
"247",11
"248",11
"249",11
"250",11
"251",11
"252",11
"253",11
"254",11
"255",12
"256",12
"257",12
"258",12
"259",12
"260",12
"261",12
"262",12
"263",12
"264",12
"265",12
"266",12
"267",12
"268",12
"269",12
"270",12
"271",12
"272",12
"273",12
"274",12
"275",12
"276",12
"277",13
"278",13
"279",13
"280",13
"281",13
"282",13
"283",13
"284",13
"285",13
"286",13
"287",13
"288",14
"289",14
"290",14
"291",14
"292",14
"293",14
"294",14
"295",14
"296",14
"297",14
"298",14
"299",14
"300",14
"301",14
"302",14
"303",14
"304",14
"305",14
"306",14
"307",14
"308",14
"309",14
"310",14
"311",14
"312",14
"313",14
"314",14
"315",14
"316",14
"317",14
"318",14
"319",14
"320",14
"321",14
"322",14
"323",14
"324",14
"325",14
"326",14
"327",15
"328",15
"329",15
"330",15
"331",15
"332",15
"333",15
"334",15
"335",15
"336",15
"337",15
"338",15
"339",15
"340",15
"341",15
"342",15
"343",15
"344",15
"345",15
"346",15
"347",15
"348",15
"349",15
"350",15
"351",15
"352",15
"353",15
"354",15
"355",15
"356",15
"357",15
"358",15
"359",15
"360",15
"361",15
"362",16
"363",16
"364",16
"365",16
"366",16
"367",16
"368",16
"369",16
"370",16
"371",16
"372",16
"373",16
"374",16
"375",16
"376",16
"377",16
"378",16
"379",16
"380",16
"381",16
"382",16
"383",16
"384",16
"385",16
"386",16
"387",16
"388",16
"389",16
"390",16
"391",16
"392",16
"393",16
"394",16
"395",16
"396",16
"397",16
"398",16
"399",17
"400",17
"401",17
"402",17
"403",17
"404",17
"405",17
"406",17
"407",17
"408",17
"409",17
"410",17
"411",17
"412",17
"413",17
"414",17
"415",17
"416",17
"417",17
"418",17
"419",17
"420",17
"421",17
"422",17
"423",17
"424",17
"425",17
"426",17
"427",17
"428",17
"429",17
"430",17
"431",17
"432",17
"433",18
"434",18
"435",18
"436",18
"437",18
"438",18
"439",18
"440",18
"441",18
"442",18
"443",18
"444",18
"445",18
"446",18
"447",18
"448",18
"449",18
"450",19
"451",19
"452",19
"453",19
"454",19
"455",19
"456",19
"457",19
"458",19
"459",19
"460",19
"461",19
"462",19
"463",19
"464",19
"465",20
"466",20
"467",20
"468",20
"469",20
"470",20
"471",20
"472",20
"473",20
"474",20
"475",20
"476",20
"477",20
"478",20
"479",20
"480",20
"481",20
