"","x"
"1",1
"2",1
"3",1
"4",1
"5",1
"6",1
"7",1
"8",1
"9",1
"10",1
"11",1
"12",1
"13",1
"14",1
"15",1
"16",1
"17",1
"18",1
"19",1
"20",1
"21",1
"22",1
"23",1
"24",1
"25",1
"26",1
"27",1
"28",1
"29",1
"30",1
"31",1
"32",1
"33",2
"34",2
"35",2
"36",2
"37",2
"38",2
"39",2
"40",2
"41",2
"42",2
"43",2
"44",2
"45",2
"46",2
"47",2
"48",2
"49",2
"50",3
"51",3
"52",3
"53",3
"54",3
"55",3
"56",3
"57",3
"58",3
"59",3
"60",3
"61",3
"62",3
"63",3
"64",3
"65",3
"66",3
"67",3
"68",3
"69",3
"70",3
"71",3
"72",3
"73",3
"74",3
"75",3
"76",3
"77",4
"78",4
"79",4
"80",4
"81",4
"82",4
"83",4
"84",4
"85",4
"86",4
"87",4
"88",4
"89",4
"90",4
"91",4
"92",4
"93",4
"94",4
"95",4
"96",4
"97",4
"98",4
"99",4
"100",4
"101",4
"102",4
"103",4
"104",4
"105",4
"106",4
"107",4
"108",4
"109",4
"110",4
"111",4
"112",4
"113",5
"114",5
"115",5
"116",5
"117",5
"118",5
"119",5
"120",5
"121",5
"122",5
"123",5
"124",5
"125",5
"126",5
"127",6
"128",6
"129",6
"130",6
"131",6
"132",6
"133",6
"134",6
"135",6
"136",6
"137",6
"138",6
"139",6
"140",6
"141",6
"142",6
"143",6
"144",6
"145",6
"146",6
"147",6
"148",6
"149",7
"150",7
"151",7
"152",7
"153",7
"154",7
"155",7
"156",7
"157",7
"158",7
"159",7
"160",7
"161",7
"162",7
"163",7
"164",7
"165",7
"166",7
"167",8
"168",8
"169",8
"170",8
"171",8
"172",8
"173",8
"174",8
"175",8
"176",8
"177",8
"178",9
"179",9
"180",9
"181",9
"182",9
"183",9
"184",9
"185",9
"186",9
"187",9
"188",9
"189",9
"190",10
"191",10
"192",10
"193",10
"194",10
"195",10
"196",10
"197",10
"198",10
"199",10
"200",10
"201",10
"202",10
"203",10
"204",10
"205",10
"206",10
"207",10
"208",10
"209",10
"210",10
"211",10
"212",10
"213",10
"214",10
"215",10
"216",10
"217",10
"218",10
"219",10
"220",10
"221",10
"222",10
"223",10
"224",10
"225",10
"226",10
"227",10
"228",11
"229",11
"230",11
"231",11
"232",11
"233",11
"234",11
"235",11
"236",11
"237",11
"238",11
"239",11
"240",11
"241",11
"242",11
"243",11
"244",11
"245",11
"246",11
"247",11
"248",11
"249",11
"250",11
"251",11
"252",11
"253",11
"254",11
"255",12
"256",12
"257",12
"258",12
"259",12
"260",12
"261",12
"262",12
"263",12
"264",12
"265",12
"266",12
"267",12
"268",12
"269",12
"270",12
"271",12
"272",12
"273",12
"274",12
"275",12
"276",12
"277",12
"278",12
"279",12
"280",12
"281",12
"282",12
"283",12
"284",12
"285",12
"286",13
"287",13
"288",13
"289",13
"290",13
"291",13
"292",13
"293",13
"294",13
"295",13
"296",13
"297",13
"298",13
"299",13
"300",13
"301",13
"302",13
"303",13
"304",13
"305",13
"306",13
"307",13
"308",13
"309",13
"310",13
"311",13
"312",13
"313",13
"314",13
"315",13
"316",13
"317",13
"318",13
"319",13
"320",13
"321",14
"322",14
"323",14
"324",14
"325",14
"326",14
"327",14
"328",14
"329",14
"330",14
"331",14
"332",14
"333",14
"334",14
"335",14
"336",14
"337",15
"338",15
"339",15
"340",15
"341",15
"342",15
"343",15
"344",15
"345",15
"346",15
"347",15
"348",15
"349",15
"350",15
"351",15
"352",15
"353",15
"354",15
"355",15
"356",15
"357",15
"358",15
"359",15
"360",15
"361",15
"362",15
"363",15
"364",16
"365",16
"366",16
"367",16
"368",16
"369",16
"370",16
"371",16
"372",16
"373",16
"374",16
"375",16
"376",16
"377",16
"378",16
"379",16
"380",16
"381",16
"382",17
"383",17
"384",17
"385",17
"386",17
"387",17
"388",17
"389",17
"390",17
"391",17
"392",17
"393",17
"394",17
"395",17
"396",17
"397",17
"398",17
"399",17
"400",17
"401",17
"402",17
"403",17
"404",17
"405",17
"406",17
"407",17
"408",17
"409",17
"410",17
"411",17
"412",17
"413",18
"414",18
"415",18
"416",18
"417",18
"418",18
"419",18
"420",18
"421",18
"422",18
"423",18
"424",18
"425",18
"426",18
"427",18
"428",18
"429",18
"430",18
"431",18
"432",18
"433",18
"434",18
"435",18
"436",18
"437",18
"438",18
"439",18
"440",19
"441",19
"442",19
"443",19
"444",19
"445",19
"446",19
"447",19
"448",19
"449",19
"450",19
"451",19
"452",19
"453",19
"454",19
"455",19
"456",19
"457",20
"458",20
"459",20
"460",20
"461",20
"462",20
"463",20
"464",20
"465",20
"466",20
"467",20
"468",20
"469",20
"470",20
"471",20
"472",20
"473",20
"474",20
"475",20
"476",20
"477",21
"478",21
"479",21
"480",21
"481",21
